ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
i02.bmp,i02_10_1.bmp,10,1,0.18331,6.0,0.0082303,0.04505401,3.040844,2.5792286396,1.185893,1.057001,1.082417,1.158964,1.316298
i02.bmp,i02_10_2.bmp,10,2,0.13314,5.97222,0.01611959,0.06983278,4.223435,4.9933023453,1.71168,1.468013,1.5029,1.614538,2.017601
i02.bmp,i02_10_3.bmp,10,3,0.14065,5.43243,0.04542893,0.126313,7.050982,7.3757400513,3.115781,2.630359,2.710746,2.978194,3.658403
i02.bmp,i02_10_4.bmp,10,4,0.11452999999999999,3.5,0.13888614,0.22509032,17.079836,18.8656997681,8.541084,5.868885,6.328722,8.163579,11.13095
i02.bmp,i02_10_5.bmp,10,5,0.08639,2.71429,0.26820016,0.30402492,27.582994,28.5983219147,12.60893,9.474379,10.172289,12.234433,15.420068
I02.bmp,I02_11_1.BMP,11,1,0.16375,5.91667,0.02317161,0.08192003,5.422571,5.0239510536,2.041412,1.705187,1.764545,1.956377,2.403314
i02.bmp,i02_11_2.bmp,11,2,0.10259000000000001,4.80556,0.05990778,0.14444229,12.479219,10.7317085266,3.830733,2.99652,3.132317,3.59774,4.762144
i02.bmp,i02_11_3.bmp,11,3,0.09735,2.97297,0.17599091,0.26865262,37.88472,35.3168716431,10.467983,6.330393,6.892784,9.142588,15.368576
i02.bmp,i02_11_4.bmp,11,4,0.08864,1.9189200000000002,0.42038701,0.3778624,81.962624,68.7415084839,24.210759,13.449443,15.767632,23.031905,33.832741
i02.bmp,i02_11_5.bmp,11,5,0.10837999999999999,1.27778,0.62799475,0.45845271,111.952057,111.9668579102,39.540363,20.461853,24.49525,37.483123,56.642715
i02.bmp,i02_12_1.bmp,12,1,0.13505999999999999,5.30556,0.02156552,0.04496645,16.877369,17.219789505,5.20582,1.625152,2.298983,4.904548,8.41393
i02.bmp,i02_12_2.bmp,12,2,0.12985,4.43243,0.04332094,0.14842149,9.945668,7.3580169678,2.913249,1.879231,2.174383,2.813981,3.751381
i02.bmp,i02_12_3.bmp,12,3,0.09652999999999999,3.08108,0.18699569,0.17567289,44.486141,24.2470722198,8.416745,4.313356,5.190086,7.941531,12.118617
i02.bmp,i02_12_4.bmp,12,4,0.11500999999999999,2.67568,0.29336791,0.32424756,60.979137,30.7270641327,9.883924,5.257679,6.088195,9.113144,14.450433
i02.bmp,i02_12_5.bmp,12,5,0.09112,2.37143,0.96595153,0.43393189,101.501274,38.4176139832,13.070599,7.482789,8.643181,12.171221,18.397395
I02.bmp,I02_13_1.BMP,13,1,0.0832,4.47222,0.04794456,0.11225003,11.520827,8.6444206238,2.72299,2.032893,2.155775,2.510688,3.502508
i02.bmp,i02_13_2.bmp,13,2,0.10393,4.0,0.08164963,0.18694836,16.167465,9.8372354507,3.808431,2.460442,2.798616,3.673148,4.95353
i02.bmp,i02_13_3.bmp,13,3,0.09842999999999999,3.38889,0.21650246,0.22147756,52.97095899999999,23.4212112427,7.622927,4.666466,5.140998,6.880978,10.846805
i02.bmp,i02_13_4.bmp,13,4,0.09192,2.89189,0.39576572,0.37007096,42.420952,17.2202777863,6.571442,5.231502,5.495672,6.298798,7.919856
i02.bmp,i02_13_5.bmp,13,5,0.08125,3.61111,0.27600857,0.30372976,62.088848,22.9545211792,8.996531,5.508678,6.689902,8.831696,11.467995
i02.bmp,i02_14_1.bmp,14,1,0.15897,5.75,0.04439026,0.06542743,21.110548,15.4755392075,4.390535,1.707724,2.344709,4.045865,6.781031
i02.bmp,i02_14_2.bmp,14,2,0.14989,6.08108,0.02570513,0.04634528,19.827072,13.6676311493,3.854377,1.209233,1.930249,3.610737,6.022145
i02.bmp,i02_14_3.bmp,14,3,0.13863,5.1142900000000004,0.0633954,0.07849424,24.327488,19.8977737427,5.997309,2.133113,3.192559,5.695766,9.103602
i02.bmp,i02_14_4.bmp,14,4,0.12630999999999998,5.31429,0.0967726,0.10854832,36.094967,31.62550354,8.324228,2.772561,4.049043,7.511606,13.412034
i02.bmp,i02_14_5.bmp,14,5,0.15822,4.21622,0.17177581,0.12688488,41.112759,37.1184654236,10.378437,3.763602,5.312369,9.53303,16.289911
i02.bmp,i02_15_1.bmp,15,1,0.09214,3.4,0.10254307,0.09554998,76.59369699999998,80.0426712036,24.48485,6.74869,11.569819,23.463313,38.421417
i02.bmp,i02_15_2.bmp,15,2,0.11688,3.6216199999999996,0.09987642,0.10351693,74.886711,80.8086547852,27.339588,7.80702,13.461812,26.579732,41.977221
i02.bmp,i02_15_3.bmp,15,3,0.10758,3.83333,0.08541732,0.09592723,67.794044,89.1233901978,30.356769,8.317756,14.823152,29.766875,46.480279
i02.bmp,i02_15_4.bmp,15,4,0.10477,3.8378400000000004,0.07064726,0.08079800000000001,70.820595,103.0569381714,33.644494,8.078998,15.352914,32.81542,52.765149
i02.bmp,i02_15_5.bmp,15,5,0.10537,4.2,0.04117983,0.06168898,81.35593399999998,97.8602371216,29.260634,5.99864,12.441111,28.494611,46.846181
i02.bmp,i02_16_1.bmp,16,1,0.16637000000000002,5.94595,0.00051327,0.00360632,3.097485,5.933880806,5.148992,5.104234,5.116548,5.144655,5.185772
i02.bmp,i02_16_2.bmp,16,2,0.14367,6.08333,0.00131724,0.0061962,5.159916,10.0095148087,8.495301,8.388329,8.415856,8.481626,8.58842
i02.bmp,i02_16_3.bmp,16,3,0.20601999999999998,5.324319999999998,0.00680233,0.04537795,10.728786,19.1630363464,17.07134,16.962252,16.994598,17.064491,17.154931
i02.bmp,i02_16_4.bmp,16,4,0.1627,5.13889,0.01148246,0.03483427,15.216251000000002,29.9279575348,24.707473,24.283551,24.385908,24.642207,25.094305
i02.bmp,i02_16_5.bmp,16,5,0.14065,4.56757,0.0319347,0.17287002,21.021597,36.4094085693,33.141177,32.934606,32.995573,33.130595,33.297362
i02.bmp,i02_17_1.bmp,17,1,0.12028,5.91667,0.0031543,0.00324734,4.221563,6.1788897514,4.048032,3.652041,3.764614,4.017345,4.362137
i02.bmp,i02_17_2.bmp,17,2,0.17506,5.68571,0.01061124,0.01763983,7.7578179999999985,10.7667455673,7.708994,7.093443,7.288875,7.6955,8.142609
i02.bmp,i02_17_3.bmp,17,3,0.12969,4.83784,0.02204913,0.01940281,11.011433,16.4502639771,10.504876,9.388462,9.690539,10.399611,11.424479
i02.bmp,i02_17_4.bmp,17,4,0.16205999999999998,4.7714300000000005,0.04468199,0.0541649,16.680135999999994,23.1665477753,16.73682,15.438595,15.867208,16.728082,17.61517
i02.bmp,i02_17_5.bmp,17,5,0.10668,3.91667,0.11077068,0.08727309,28.756056,36.9822387695,23.128286,20.407649,21.126091,22.883801,25.374965
i02.bmp,i02_18_1.bmp,18,1,0.14426,5.97222,0.00154017,0.00279696,3.879157,6.6251978874,4.438507,4.098392,4.194419,4.413349,4.707753
i02.bmp,i02_18_2.bmp,18,2,0.18114,5.59459,0.00280894,0.00367826,5.283805,9.160238266,6.131501,5.65699,5.791028,6.096761,6.506713
i02.bmp,i02_18_3.bmp,18,3,0.15900999999999998,4.82857,0.00570071,0.00577851,8.015874,13.240688324,8.9842,8.279547,8.477003,8.931019,9.544579
i02.bmp,i02_18_4.bmp,18,4,0.14989,4.91892,0.01155302,0.01008926,11.612087,19.671875,13.059236,11.922342,12.235742,12.969046,13.972919
i02.bmp,i02_18_5.bmp,18,5,0.11671,4.54286,0.02236554,0.0177158,18.374735,28.1398391724,18.804983,17.088858,17.554614,18.666133,20.194202
i02.bmp,i02_19_1.bmp,19,1,0.13095,5.77778,0.01619526,0.10530723,5.708238,3.2727751732,1.655481,1.440091,1.492983,1.629267,1.844191
i02.bmp,i02_19_2.bmp,19,2,0.1117,5.43243,0.03152167,0.16534702,6.687601,3.9950220585,2.103984,1.872903,1.928521,2.073811,2.30962
i02.bmp,i02_19_3.bmp,19,3,0.15466,4.83333,0.05876406,0.24287367,9.400579,4.9799661636,2.645852,2.400388,2.457678,2.610866,2.869011
i02.bmp,i02_19_4.bmp,19,4,0.09711,4.22222,0.10776235,0.32883067,13.090459,5.8847413063,3.349591,3.112226,3.166164,3.313361,3.569248
i02.bmp,i02_19_5.bmp,19,5,0.08886000000000001,3.75676,0.19181296,0.42406638,18.062691,7.1997079849,4.493063,4.226617,4.286334,4.451624,4.741231
i02.bmp,i02_20_1.bmp,20,1,0.15734,6.05405,0.0137635,0.08767735,3.980909,3.1246078014,1.462121,1.300331,1.333022,1.429156,1.624185
i02.bmp,i02_20_2.bmp,20,2,0.16405999999999998,6.17143,0.03442434,0.16359601,5.168915,4.2320284843,2.10117,1.895463,1.93757,2.061468,2.304473
i02.bmp,i02_20_3.bmp,20,3,0.13505999999999999,5.30556,0.09841656,0.32092842,7.3002850000000015,6.7062959671,3.275575,2.942862,3.007758,3.203617,3.61535
i02.bmp,i02_20_4.bmp,20,4,0.09035,4.0,0.30106736,0.61584222,17.927232999999994,15.1852817535,5.83887,4.803952,4.980145,5.550123,6.98634
i02.bmp,i02_20_5.bmp,20,5,0.10259000000000001,2.80556,0.98282335,1.0,38.328121,34.4798965454,11.681321,8.277893,8.881812,10.863516,15.298634
i02.bmp,i02_21_1.bmp,21,1,0.173,5.97297,0.0234271,0.0825875,4.56095,3.5821638107,1.805989,1.621919,1.659903,1.770392,1.987674
i02.bmp,i02_21_2.bmp,21,2,0.12599000000000002,5.2973,0.04860093,0.14076329,6.228997,5.1017303467,2.442562,2.206035,2.251801,2.39152,2.684364
i02.bmp,i02_21_3.bmp,21,3,0.12255999999999999,4.6,0.09808254,0.22679896,10.880782,7.3190345764,3.379971,3.012387,3.077892,3.289322,3.772698
i02.bmp,i02_21_4.bmp,21,4,0.07465,3.2777800000000004,0.19073025,0.33502551,14.740722,12.2550678253,5.349779,4.558866,4.700603,5.164637,6.184097
i02.bmp,i02_21_5.bmp,21,5,0.08005,2.36111,0.32716139,0.41948266,28.264751,26.5301246643,12.11858,9.552676,9.993974,11.600382,14.761385
i02.bmp,i02_22_1.bmp,22,1,0.15107,5.51351,0.01141461,0.0811334,7.678592,6.3593645096,2.110229,1.280797,1.413228,1.952022,2.965437
i02.bmp,i02_22_2.bmp,22,2,0.15002000000000001,5.24324,0.03042314,0.11321319,12.02617,10.8134860992,3.929798,2.246696,2.547936,3.644288,5.59717
i02.bmp,i02_22_3.bmp,22,3,0.08448,4.48571,0.06713623,0.1820342,16.792217,14.9875516891,4.970851,3.282275,3.606674,4.669597,6.636282
i02.bmp,i02_22_4.bmp,22,4,0.09477000000000001,3.80556,0.12078862,0.24477883,38.366493,39.8134880066,13.023342,6.113219,7.41095,12.060748,19.598328
i02.bmp,i02_22_5.bmp,22,5,0.08881,2.22222,0.47864926,0.46332938,69.251503,115.4169006348,52.476458,26.413112,34.157577,52.515581,70.756214
i02.bmp,i02_23_1.bmp,23,1,0.15768,6.77778,0.01196855,0.04373156,6.805903,5.4843916893,1.983202,1.158877,1.333366,1.875234,2.741006
i02.bmp,i02_23_2.bmp,23,2,0.11839000000000001,5.54054,0.04879137,0.11799303,18.269892,13.226439476,4.783446,2.613604,3.078986,4.523161,6.748191
i02.bmp,i02_23_3.bmp,23,3,0.09973,3.44444,0.19229851,0.29771892,44.69651,37.5514564514,12.965848,6.516215,7.890028,12.309794,18.697721
i02.bmp,i02_23_4.bmp,23,4,0.08975,2.1621599999999996,0.47296872,0.40459147,85.791,69.6587905884,25.416881,13.430917,16.506553,24.685591,35.058498
i02.bmp,i02_23_5.bmp,23,5,0.11988,0.81081,0.61683712,0.45676925,102.375435,116.0455627441,40.824896,20.243517,25.333802,38.780531,58.360354
i02.bmp,i02_24_1.bmp,24,1,0.18081,6.08108,0.02590797,0.08476645,4.745064,4.9891061783,1.927133,1.678054,1.723308,1.865231,2.192858
i02.bmp,i02_24_2.bmp,24,2,0.11369000000000001,4.91667,0.06544,0.150492,10.642423,9.0259876251,3.55198,2.798502,2.934235,3.380533,4.341174
i02.bmp,i02_24_3.bmp,24,3,0.09623,3.0,0.16966112,0.25454322,43.085548,36.3956069946,11.059345,5.765686,6.530677,9.877694,16.769663
i02.bmp,i02_24_4.bmp,24,4,0.10227,2.11111,0.40872387,0.37930315,89.80555,99.9470977783,31.00995,12.115724,15.453626,28.453394,49.122829
i02.bmp,i02_24_5.bmp,24,5,0.12552,0.89189,0.68473515,0.48832887,117.134178,113.6082763672,41.116058,21.041746,25.53628,39.421969,58.389926
I03.bmp,I03_01_1.bmp,1,1,0.09905,5.76923,0.01786684,0.13127511,5.067634,3.1707930565,1.69207,1.499597,1.554506,1.677217,1.844486
i03.bmp,i03_01_2.bmp,1,2,0.08145,5.1052599999999995,0.03401243,0.20181741,7.602817,3.7180564404,2.083953,1.875839,1.932384,2.064897,2.254578
i03.bmp,i03_01_3.bmp,1,3,0.10595,4.68421,0.06480413,0.28724524,9.821211,4.4506392479,2.603687,2.382578,2.439719,2.580028,2.791313
i03.bmp,i03_01_4.bmp,1,4,0.09842999999999999,4.25,0.11896172,0.37726039,13.930303,5.5134763718,3.336833,3.070788,3.136523,3.305022,3.568954
i03.bmp,i03_01_5.bmp,1,5,0.10833,3.925,0.2082628,0.46294537,19.020985,7.8119754791,4.608676,4.155524,4.261433,4.551727,5.012867
i03.bmp,i03_02_1.bmp,2,1,0.12814,6.18421,0.00566469,0.06262094,2.939953,2.4879722595,1.241857,1.081392,1.131283,1.233828,1.360461
i03.bmp,i03_02_2.bmp,2,2,0.09559,6.28205,0.01115355,0.1013403,4.041105,2.9611506462,1.606646,1.416808,1.474335,1.596332,1.749271
i03.bmp,i03_02_3.bmp,2,3,0.10457999999999999,5.25,0.02169537,0.15925939,5.322611,3.3445560932,2.00122,1.799479,1.857998,1.988273,2.157389
i03.bmp,i03_02_4.bmp,2,4,0.1,5.0,0.04218538,0.23387742,8.131041,4.0770225525,2.456673,2.260488,2.313186,2.439508,2.617324
i03.bmp,i03_02_5.bmp,2,5,0.12145,4.6,0.07967434,0.3159784,10.472075,5.3381567001,3.31587,3.053815,3.118834,3.286382,3.542393
i03.bmp,i03_03_1.bmp,3,1,0.11484000000000001,4.65,0.04741014,0.12245299,10.441846,6.0469923019,2.815954,2.31154,2.434496,2.74697,3.266395
i03.bmp,i03_03_2.bmp,3,2,0.105,4.076919999999999,0.0902271,0.19190442,15.934579,8.3361167908,3.594943,2.988245,3.127755,3.499641,4.157433
i03.bmp,i03_03_3.bmp,3,3,0.10338,3.85,0.17401932,0.28470078,23.766682,9.7944469452,4.58084,3.85167,4.013485,4.462574,5.266462
i03.bmp,i03_03_4.bmp,3,4,0.07206,3.28205,0.32004246,0.38844927,30.882154,11.3921527863,5.649151,4.880034,5.047987,5.523185,6.37628
i03.bmp,i03_03_5.bmp,3,5,0.09697,2.89474,0.55505359,0.49601893,43.501667,14.1425104141,7.030486,6.130619,6.322788,6.876794,7.891878
i03.bmp,i03_04_1.bmp,4,1,0.14329,6.38462,0.00510786,0.05335944,4.314007,3.9671251774,1.443406,0.824742,0.950206,1.349434,2.03058
i03.bmp,i03_04_2.bmp,4,2,0.10707,5.65789,0.01017749,0.0860463,6.520474,7.0618429184,2.454504,1.189137,1.414249,2.286364,3.662899
i03.bmp,i03_04_3.bmp,4,3,0.12984,5.225,0.01888692,0.12863751,10.028866,11.6131830215,3.989097,1.69595,2.114501,3.76095,6.091839
i03.bmp,i03_04_4.bmp,4,4,0.11068,4.6,0.03760531,0.19392195,15.755756,18.3972034454,6.408738,2.580528,3.344143,6.110811,9.77126
i03.bmp,i03_04_5.bmp,4,5,0.09929,3.575,0.07821591,0.28007396,23.889088,26.6107540131,9.668412,4.044553,5.252837,9.289256,14.463143
i03.bmp,i03_05_1.bmp,5,1,0.15,6.5,0.01120909,0.13095322,4.4782150000000005,2.7450113297,1.450126,1.28009,1.327199,1.435092,1.588087
i03.bmp,i03_05_2.bmp,5,2,0.12577,5.6315800000000005,0.0211166,0.19761317,5.861072,3.3400554657,1.785591,1.607581,1.654968,1.767769,1.934036
i03.bmp,i03_05_3.bmp,5,3,0.10124,5.3,0.05678913,0.32754271,9.278846,4.8946862221,2.676939,2.466933,2.521215,2.655792,2.853809
i03.bmp,i03_05_4.bmp,5,4,0.09698999999999999,4.30769,0.14498173,0.45972691,14.54071,8.3073205948,5.162193,4.540663,4.698971,5.114326,5.673282
i03.bmp,i03_05_5.bmp,5,5,0.081,3.4736800000000003,0.37045683,0.61243256,24.534725,19.2028694153,12.824887,10.811556,11.388214,12.758992,14.327455
i03.bmp,i03_06_1.bmp,6,1,0.11682999999999999,4.81579,0.05952243,0.06828125,24.475418,14.7466526031,4.219054,1.997974,2.56299,3.941913,6.15226
i03.bmp,i03_06_2.bmp,6,2,0.12997,4.53846,0.10607024,0.11657953,20.04072,12.108168602,4.609198,2.829978,3.335105,4.492996,5.999492
i03.bmp,i03_06_3.bmp,6,3,0.10488,4.1,0.17319299,0.19529572,25.09989,12.8585710526,5.519841,3.878737,4.333434,5.39069,6.835399
i03.bmp,i03_06_4.bmp,6,4,0.09842999999999999,3.75,0.26774742,0.29896995,35.207142,14.7773265839,6.619389,5.113756,5.524499,6.488592,7.845076
i03.bmp,i03_06_5.bmp,6,5,0.11725999999999999,3.5,0.41042815,0.41574191,38.924168,17.2434673309,8.8109,6.942194,7.464019,8.701285,10.267397
i03.bmp,i03_07_1.bmp,7,1,0.11169000000000001,4.97436,0.03167953,0.08873172,9.565613,11.1035547256,4.846858,2.997502,3.392049,4.641124,6.507402
i03.bmp,i03_07_2.bmp,7,2,0.10488,4.1,0.06779595,0.12458516,16.293066,19.2006664276,9.362122,5.597466,6.624218,9.280846,12.181301
i03.bmp,i03_07_3.bmp,7,3,0.09272000000000001,3.84615,0.12808406,0.1837206,30.659033,38.5620803833,17.514799,8.955332,11.175808,17.264175,24.104415
i03.bmp,i03_07_4.bmp,7,4,0.09279,3.825,0.13813393,0.17600569,25.848938,38.3073501587,19.912649,12.478223,14.560469,19.712322,25.465157
i03.bmp,i03_07_5.bmp,7,5,0.0779,3.615380000000002,0.22045021,0.24058814,62.842937,58.8919181824,30.152088,21.339136,24.05578,30.066428,36.334056
i03.bmp,i03_08_1.bmp,8,1,0.1193,6.34211,0.003621800000000001,0.01721783,5.228187,4.259124279,1.561615,0.594917,0.845828,1.530212,2.308804
i03.bmp,i03_08_2.bmp,8,2,0.11068,5.6,0.01131557,0.05168099,10.134373,7.3120918274,2.625832,1.112248,1.506617,2.574359,3.796521
i03.bmp,i03_08_3.bmp,8,3,0.081,4.47368,0.03246912,0.11881534,16.933382,12.0555210114,4.312077,2.049106,2.626106,4.208691,6.101435
i03.bmp,i03_08_4.bmp,8,4,0.12119,3.75,0.07992932,0.19357813,23.962509,19.0076713562,6.848785,3.704225,4.505178,6.623934,9.417242
i03.bmp,i03_08_5.bmp,8,5,0.09321,2.95,0.17680652,0.2851078,55.979618,36.7204742432,12.463796,7.008675,8.424602,11.855497,17.11129
i03.bmp,i03_09_1.bmp,9,1,0.13485999999999998,6.65,0.00916314,0.04169206,4.420934,4.6737856865,1.61327,1.210596,1.278653,1.512041,2.049117
i03.bmp,i03_09_2.bmp,9,2,0.12932000000000002,6.25641,0.01564798,0.06106955,5.442247,5.6835079193,2.061706,1.567262,1.658916,1.956248,2.569954
i03.bmp,i03_09_3.bmp,9,3,0.13687,5.475,0.03331384,0.09657156,10.615449,8.1014862061,3.072481,2.277728,2.429521,2.913385,3.874536
i03.bmp,i03_09_4.bmp,9,4,0.11304000000000004,3.74359,0.07374664,0.15334798,19.692356,15.1179656982,5.502285,3.854616,4.168569,5.159464,7.178822
i03.bmp,i03_09_5.bmp,9,5,0.081,2.47368,0.1802124,0.22487483,46.599644,35.7054786682,14.279892,10.754633,11.715167,13.999251,17.12526
i03.bmp,i03_10_1.bmp,10,1,0.15087,6.23684,0.00518,0.02876014,3.4255190000000004,2.8338944912,1.095911,0.941123,0.967908,1.054381,1.265444
i03.bmp,i03_10_2.bmp,10,2,0.13241,5.66667,0.0102856,0.04690097,3.909171,3.5688016415,1.502521,1.290341,1.3265,1.44633,1.734731
i03.bmp,i03_10_3.bmp,10,3,0.11999000000000001,5.05128,0.03212292,0.09177336,8.761503,7.5439295769,2.967693,2.433806,2.530612,2.843404,3.529063
i03.bmp,i03_10_4.bmp,10,4,0.09487000000000001,3.3,0.11576613,0.17808061,16.279557999999998,18.8114109039,8.989593,6.017019,6.598799,8.646914,11.723068
i03.bmp,i03_10_5.bmp,10,5,0.08004,2.48718,0.27631702,0.23857318,35.190323,37.5104255676,18.732633,13.019682,14.512387,18.481107,23.204404
I03.bmp,I03_11_1.BMP,11,1,0.11423,5.3684199999999995,0.01835242,0.08195209,5.560214,6.4950346947,2.252138,1.692634,1.787313,2.114312,2.854789
i03.bmp,i03_11_2.bmp,11,2,0.105,4.076919999999999,0.05516372,0.13964633,17.800976000000006,11.880197525,4.473443,3.213673,3.461216,4.229414,5.729699
i03.bmp,i03_11_3.bmp,11,3,0.08534,2.84615,0.13401568,0.18862805,47.294598,58.6155509949,15.555446,5.997261,7.153964,13.592868,25.919506
i03.bmp,i03_11_4.bmp,11,4,0.06145,1.8205099999999999,0.29722998,0.24449123,80.998871,103.704574585,29.674535,11.571216,14.51531,26.605363,47.902931
i03.bmp,i03_11_5.bmp,11,5,0.09487000000000001,0.7,0.54387769,0.30962919,108.102882,145.5071105957,46.827119,21.589806,26.196947,43.087191,71.19722
i03.bmp,i03_12_1.bmp,12,1,0.14827,5.41026,0.03042777,0.13239475,10.659698,8.3871974945,2.834874,1.659484,1.970788,2.734605,3.799228
i03.bmp,i03_12_2.bmp,12,2,0.10774,4.07895,0.04532591,0.15298563,18.501074,10.6943483353,3.378755,1.960101,2.31995,3.150567,4.665748
i03.bmp,i03_12_3.bmp,12,3,0.10867,2.84211,0.19360337,0.16812449999999998,72.278008,22.7958965302,8.226271,4.549412,5.547052,7.856919,11.27484
i03.bmp,i03_12_4.bmp,12,4,0.08515,3.1,0.22958924,0.2594984,57.587772,32.0520324707,10.400343,5.374982,6.681083,9.879064,14.640883
i03.bmp,i03_12_5.bmp,12,5,0.07746,2.4,0.33618841,0.33306739,58.85109300000001,82.5010070801,33.391425,10.522047,17.134507,33.545284,49.494484
I03.bmp,I03_13_1.BMP,13,1,0.10987000000000001,5.12821,0.02761661,0.11091538,10.3795,7.5400328636,2.397698,1.540957,1.704504,2.222964,3.265624
i03.bmp,i03_13_2.bmp,13,2,0.07681,3.64103,0.12666003,0.18797279,25.065317,17.1629199982,5.685235,3.61684,3.981575,5.228213,7.845918
i03.bmp,i03_13_3.bmp,13,3,0.0961,3.925,0.14247165,0.22911819,19.17959,15.5686244965,4.690447,2.706398,2.943392,4.040621,7.087329
i03.bmp,i03_13_4.bmp,13,4,0.07406,2.925,0.55350254,0.34355849,54.53482800000001,27.1384544373,11.297722,7.945107,8.715694,10.86457,14.312903
i03.bmp,i03_13_5.bmp,13,5,0.08009,2.42105,1.35845974,0.42376908,84.703186,37.6995429993,15.886219,11.722136,12.659007,15.351996,19.647655
i03.bmp,i03_14_1.bmp,14,1,0.12761,5.076919999999999,0.03587508,0.056372300000000014,39.364532,29.7879447937,7.395899,1.90834,3.000529,6.681929,12.505238
i03.bmp,i03_14_2.bmp,14,2,0.17678,6.0,0.01911256,0.03467222,19.979864000000006,14.8498840332,4.113036,1.20073,1.937326,3.824147,6.577635
i03.bmp,i03_14_3.bmp,14,3,0.15227000000000002,4.85,0.04232106,0.04763574,30.335379,22.382982254,6.071297,2.016984,3.055024,5.629857,9.529009
i03.bmp,i03_14_4.bmp,14,4,0.13972,4.46154,0.06314286,0.06716086,38.456322,33.832321167,8.684726,2.652304,3.982912,7.773261,14.298005
i03.bmp,i03_14_5.bmp,14,5,0.11725999999999999,3.5,0.10680214,0.08724953,55.798786,54.1123886108,14.760296,4.081324,6.445416,13.743525,24.091946
i03.bmp,i03_15_1.bmp,15,1,0.12240999999999999,3.725,0.09378379,0.08807197,51.396767,62.1190910339,20.556822,6.541974,10.794766,20.185667,30.690033
i03.bmp,i03_15_2.bmp,15,2,0.15391,4.05,0.09111787,0.08208428,61.350048,77.1395797729,25.663525,7.422192,12.841443,25.180702,38.968429
i03.bmp,i03_15_3.bmp,15,3,0.14356,4.025,0.08106968,0.08011637,66.053421,84.6105041504,29.675073,7.805888,14.129615,29.090206,45.805398
i03.bmp,i03_15_4.bmp,15,4,0.15363,4.28205,0.0659289,0.06232664,90.560089,113.4989929199,38.494746,8.734693,16.988668,37.652128,60.843443
i03.bmp,i03_15_5.bmp,15,5,0.14586,4.7948699999999995,0.03542991,0.05231551,112.34368899999998,156.7988586426,47.093542,8.053421,17.819943,45.163255,78.297429
i03.bmp,i03_16_1.bmp,16,1,0.12494000000000001,6.8205100000000005,0.00058741,0.00315686,3.3624370000000003,6.3359518051,5.298124,5.112367,5.162938,5.285136,5.446296
i03.bmp,i03_16_2.bmp,16,2,0.18023,6.525,0.00219396,0.00619205,5.403177,10.671995163,8.672592,8.251469,8.372631,8.648206,8.99694
i03.bmp,i03_16_3.bmp,16,3,0.15607000000000001,5.975,0.0074893,0.04648707,11.774073,21.1312446594,17.750692,17.248021,17.385011,17.715807,18.151259
i03.bmp,i03_16_4.bmp,16,4,0.15161,6.075,0.01925122,0.03617818,15.624141,31.4986495972,25.085569,23.612293,24.028241,24.9918,26.236666
i03.bmp,i03_16_5.bmp,16,5,0.15164,5.02564,0.04038718,0.1850218,24.798746,43.2085876465,35.291284,34.349456,34.584367,35.190626,36.098859
i03.bmp,i03_17_1.bmp,17,1,0.13543,6.28205,0.0029956,0.00330637,5.319365,8.2782096863,4.468741,3.199004,3.581152,4.426679,5.398392
i03.bmp,i03_17_2.bmp,17,2,0.16489,6.75,0.01142057,0.02112635,8.320913000000001,11.5599431992,7.057576,5.492837,5.998635,7.008119,8.165975
i03.bmp,i03_17_3.bmp,17,3,0.12349,5.2,0.02101394,0.01796238,13.507229999999998,22.5475406647,11.822869,8.315788,9.355385,11.694923,14.418299
i03.bmp,i03_17_4.bmp,17,4,0.19965,6.575,0.04502486,0.07047795,16.962164,24.0899009705,14.557186,11.41011,12.425118,14.447709,16.79873
