mos,dist_img,var,ref_img,dst_type
3.05128,i16_13_4.bmp,0.08844,i16.bmp,13
3.62500,i16_13_5.bmp,0.09803,i16.bmp,13
5.76923,i16_14_1.bmp,0.13790,i16.bmp,14
6.13158,i16_14_2.bmp,0.13506,i16.bmp,14
5.61538,i16_14_3.bmp,0.11244,i16.bmp,14
5.52632,i16_14_4.bmp,0.13282,i16.bmp,14
4.57500,i16_14_5.bmp,0.14092,i16.bmp,14
3.41026,i16_15_1.bmp,0.11304,i16.bmp,15
3.53846,i16_15_2.bmp,0.12481,i16.bmp,15
3.47500,i16_15_3.bmp,0.12241,i16.bmp,15
3.65000,i16_15_4.bmp,0.13486,i16.bmp,15
4.02632,i16_15_5.bmp,0.12052,i16.bmp,15
5.92308,i16_16_1.bmp,0.13753,i16.bmp,16
6.27500,i16_16_2.bmp,0.14572,i16.bmp,16
5.68421,i16_16_3.bmp,0.18272,i16.bmp,16
5.75000,i16_16_4.bmp,0.22845,i16.bmp,16
4.61538,i16_16_5.bmp,0.14781,i16.bmp,16
5.82500,i16_17_1.bmp,0.13642,i16.bmp,17
7.10000,i16_17_2.bmp,0.16882,i16.bmp,17
4.75000,i16_17_3.bmp,0.15309,i16.bmp,17
6.65000,i16_17_4.bmp,0.22514,i16.bmp,17
3.35897,i16_17_5.bmp,0.07681,i16.bmp,17
4.60000,i16_18_1.bmp,0.13601,i16.bmp,18
4.39474,i16_18_2.bmp,0.11495,i16.bmp,18
4.05000,i16_18_3.bmp,0.11152,i16.bmp,18
3.92308,i16_18_4.bmp,0.11685,i16.bmp,18
3.94737,i16_18_5.bmp,0.09809,i16.bmp,18
5.57500,i16_19_1.bmp,0.14529,i16.bmp,19
5.37500,i16_19_2.bmp,0.14443,i16.bmp,19
4.61538,i16_19_3.bmp,0.11244,i16.bmp,19
4.15385,i16_19_4.bmp,0.08534,i16.bmp,19
3.66667,i16_19_5.bmp,0.10468,i16.bmp,19
6.07692,i16_20_1.bmp,0.13266,i16.bmp,20
5.74359,i16_20_2.bmp,0.15688,i16.bmp,20
5.18421,i16_20_3.bmp,0.12262,i16.bmp,20
4.12500,i16_20_4.bmp,0.12839,i16.bmp,20
3.58974,i16_20_5.bmp,0.12932,i16.bmp,20
5.82500,i16_21_1.bmp,0.17280,i16.bmp,21
5.46154,i16_21_2.bmp,0.13493,i16.bmp,21
4.25641,i16_21_3.bmp,0.10707,i16.bmp,21
3.76923,i16_21_4.bmp,0.09218,i16.bmp,21
1.84615,i16_21_5.bmp,0.09272,i16.bmp,21
5.61538,i16_22_1.bmp,0.13380,i16.bmp,22
5.35000,i16_22_2.bmp,0.13486,i16.bmp,22
4.94595,i16_22_3.bmp,0.08500,i16.bmp,22
3.97368,i16_22_4.bmp,0.11463,i16.bmp,22
2.77500,i16_22_5.bmp,0.09005,i16.bmp,22
6.12500,i16_23_1.bmp,0.14658,i16.bmp,23
4.82500,i16_23_2.bmp,0.13175,i16.bmp,23
2.70000,i16_23_3.bmp,0.07246,i16.bmp,23
2.15789,i16_23_4.bmp,0.09507,i16.bmp,23
1.52632,i16_23_5.bmp,0.08100,i16.bmp,23
5.36842,i16_24_1.bmp,0.12014,i16.bmp,24
4.05263,i16_24_2.bmp,0.09809,i16.bmp,24
2.64103,i16_24_3.bmp,0.11169,i16.bmp,24
1.84211,i16_24_4.bmp,0.05915,i16.bmp,24
0.97436,i16_24_5.bmp,0.11743,i16.bmp,24
5.89189,I17_01_1.bmp,0.09192,I17.bmp,01
5.21053,i17_01_2.bmp,0.11861,i17.bmp,01
5.05128,i17_01_3.bmp,0.12535,i17.bmp,01
4.38462,i17_01_4.bmp,0.12359,i17.bmp,01
3.87179,i17_01_5.bmp,0.09716,i17.bmp,01
5.75000,i17_02_1.bmp,0.15712,i17.bmp,02
6.00000,i17_02_2.bmp,0.15000,i17.bmp,02
5.82500,i17_02_3.bmp,0.16158,i17.bmp,02
5.27500,i17_02_4.bmp,0.13687,i17.bmp,02
4.48718,i17_02_5.bmp,0.10174,i17.bmp,02
4.97368,i17_03_1.bmp,0.10183,i17.bmp,03
4.43590,i17_03_2.bmp,0.10754,i17.bmp,03
3.82051,i17_03_3.bmp,0.07135,i17.bmp,03
3.35000,i17_03_4.bmp,0.11484,i17.bmp,03
2.89744,i17_03_5.bmp,0.08729,i17.bmp,03
5.76923,i17_04_1.bmp,0.12276,i17.bmp,04
5.97368,i17_04_2.bmp,0.10842,i17.bmp,04
5.33333,i17_04_3.bmp,0.11657,i17.bmp,04
5.23684,i17_04_4.bmp,0.13123,i17.bmp,04
4.73684,i17_04_5.bmp,0.08873,i17.bmp,04
5.82500,i17_05_1.bmp,0.14953,i17.bmp,05
5.92500,i17_05_2.bmp,0.15964,i17.bmp,05
5.23684,i17_05_3.bmp,0.11431,i17.bmp,05
4.17949,i17_05_4.bmp,0.08004,i17.bmp,05
3.34211,i17_05_5.bmp,0.09324,i17.bmp,05
4.23684,i17_06_1.bmp,0.12584,i17.bmp,06
4.43243,i17_06_2.bmp,0.13535,i17.bmp,06
4.00000,i17_06_3.bmp,0.11180,i17.bmp,06
3.55000,i17_06_4.bmp,0.14120,i17.bmp,06
3.30769,i17_06_5.bmp,0.12642,i17.bmp,06
5.71795,i17_07_1.bmp,0.11999,i17.bmp,07
4.65789,i17_07_2.bmp,0.12497,i17.bmp,07
3.89744,i17_07_3.bmp,0.10124,i17.bmp,07
3.20513,i17_07_4.bmp,0.09716,i17.bmp,07
2.47368,i17_07_5.bmp,0.08100,i17.bmp,07
5.74359,i17_08_1.bmp,0.11872,i17.bmp,08
5.22500,i17_08_2.bmp,0.14356,i17.bmp,08
4.57500,i17_08_3.bmp,0.11666,i17.bmp,08
3.71795,i17_08_4.bmp,0.10223,i17.bmp,08
2.95000,i17_08_5.bmp,0.08624,i17.bmp,08
6.02500,i17_09_1.bmp,0.15202,i17.bmp,09
6.10526,i17_09_2.bmp,0.16969,i17.bmp,09
5.02500,i17_09_3.bmp,0.16003,i17.bmp,09
3.82051,i17_09_4.bmp,0.10174,i17.bmp,09
2.45946,i17_09_5.bmp,0.08193,i17.bmp,09
6.05128,i17_10_1.bmp,0.14481,i17.bmp,10
5.92500,i17_10_2.bmp,0.14312,i17.bmp,10
5.15385,i17_10_3.bmp,0.11199,i17.bmp,10
3.42500,i17_10_4.bmp,0.12692,i17.bmp,10
2.25000,i17_10_5.bmp,0.09843,i17.bmp,10
5.56410,I17_11_1.BMP,0.14411,I17.bmp,11
5.43590,i17_11_2.bmp,0.17313,i17.bmp,11
3.84615,i17_11_3.bmp,0.09272,i17.bmp,11
2.76923,i17_11_4.bmp,0.11154,i17.bmp,11
1.02500,i17_11_5.bmp,0.09674,i17.bmp,11
5.87500,i17_12_1.bmp,0.17025,i17.bmp,12
5.92308,i17_12_2.bmp,0.16372,i17.bmp,12
5.07692,i17_12_3.bmp,0.13753,i17.bmp,12
3.92500,i17_12_4.bmp,0.09610,i17.bmp,12
2.48718,i17_12_5.bmp,0.08004,i17.bmp,12
5.15000,I17_13_1.BMP,0.13486,I17.bmp,13
4.45000,i17_13_2.bmp,0.13205,i17.bmp,13
3.26316,i17_13_3.bmp,0.07143,i17.bmp,13
2.42500,i17_13_4.bmp,0.11117,i17.bmp,13
2.36842,i17_13_5.bmp,0.07825,i17.bmp,13
5.87500,i17_14_1.bmp,0.13778,i17.bmp,14
5.79487,i17_14_2.bmp,0.13655,i17.bmp,14
5.52632,i17_14_3.bmp,0.14287,i17.bmp,14
4.35897,i17_14_4.bmp,0.12814,i17.bmp,14
3.52500,i17_14_5.bmp,0.12741,i17.bmp,14
3.55000,i17_15_1.bmp,0.17660,i17.bmp,15
3.41026,i17_15_2.bmp,0.14827,i17.bmp,15
3.25641,i17_15_3.bmp,0.14827,i17.bmp,15
3.62500,i17_15_4.bmp,0.14003,i17.bmp,15
4.00000,i17_15_5.bmp,0.14142,i17.bmp,15
5.92500,i17_16_1.bmp,0.13411,i17.bmp,16
6.02500,i17_16_2.bmp,0.16389,i17.bmp,16
5.57895,i17_16_3.bmp,0.14714,i17.bmp,16
5.15789,i17_16_4.bmp,0.16019,i17.bmp,16
4.17949,i17_16_5.bmp,0.14895,i17.bmp,16
5.57500,i17_17_1.bmp,0.11666,i17.bmp,17
6.62500,i17_17_2.bmp,0.17207,i17.bmp,17
4.48718,i17_17_3.bmp,0.10801,i17.bmp,17
7.10000,i17_17_4.bmp,0.22305,i17.bmp,17
3.36842,i17_17_5.bmp,0.07825,i17.bmp,17
4.55000,i17_18_1.bmp,0.13205,i17.bmp,18
4.07692,i17_18_2.bmp,0.13753,i17.bmp,18
4.12821,i17_18_3.bmp,0.13164,i17.bmp,18
3.82051,i17_18_4.bmp,0.14895,i17.bmp,18
3.71795,i17_18_5.bmp,0.11438,i17.bmp,18
5.72500,i17_19_1.bmp,0.12741,i17.bmp,19
5.33333,i17_19_2.bmp,0.12735,i17.bmp,19
4.76923,i17_19_3.bmp,0.16403,i17.bmp,19
4.30769,i17_19_4.bmp,0.10971,i17.bmp,19
3.92308,i17_19_5.bmp,0.11109,i17.bmp,19
5.75000,i17_20_1.bmp,0.18957,i17.bmp,20
5.45000,i17_20_2.bmp,0.15391,i17.bmp,20
4.86842,i17_20_3.bmp,0.11270,i17.bmp,20
4.36842,i17_20_4.bmp,0.12577,i17.bmp,20
2.86486,i17_20_5.bmp,0.10229,i17.bmp,20
5.42500,i17_21_1.bmp,0.13175,i17.bmp,21
4.79487,i17_21_2.bmp,0.10987,i17.bmp,21
4.25000,i17_21_3.bmp,0.13578,i17.bmp,21
3.38462,i17_21_4.bmp,0.10644,i17.bmp,21
2.52632,i17_21_5.bmp,0.08100,i17.bmp,21
5.97500,i17_22_1.bmp,0.14356,i17.bmp,22
5.61538,i17_22_2.bmp,0.12880,i17.bmp,22
4.34211,i17_22_3.bmp,0.12497,i17.bmp,22
3.58974,i17_22_4.bmp,0.11304,i17.bmp,22
2.89744,i17_22_5.bmp,0.09452,i17.bmp,22
5.90000,i17_23_1.bmp,0.18303,i17.bmp,23
5.90000,i17_23_2.bmp,0.14916,i17.bmp,23
4.56410,i17_23_3.bmp,0.15721,i17.bmp,23
3.15385,i17_23_4.bmp,0.10596,i17.bmp,23
1.92308,i17_23_5.bmp,0.09854,i17.bmp,23
6.05000,i17_24_1.bmp,0.17660,i17.bmp,24
5.52500,i17_24_2.bmp,0.18367,i17.bmp,24
3.97368,i17_24_3.bmp,0.10842,i17.bmp,24
2.02564,i17_24_4.bmp,0.11169,i17.bmp,24
0.34211,i17_24_5.bmp,0.09324,i17.bmp,24
5.69048,I18_01_1.bmp,0.12366,I18.bmp,01
5.41463,i18_01_2.bmp,0.13348,i18.bmp,01
4.85000,i18_01_3.bmp,0.10338,i18.bmp,01
4.46341,i18_01_4.bmp,0.10961,i18.bmp,01
4.00000,i18_01_5.bmp,0.10000,i18.bmp,01
5.95122,i18_02_1.bmp,0.16525,i18.bmp,02
5.88095,i18_02_2.bmp,0.15505,i18.bmp,02
5.73810,i18_02_3.bmp,0.15081,i18.bmp,02
4.63415,i18_02_4.bmp,0.10774,i18.bmp,02
4.24390,i18_02_5.bmp,0.10221,i18.bmp,02
4.97619,i18_03_1.bmp,0.13673,i18.bmp,03
4.55000,i18_03_2.bmp,0.07866,i18.bmp,03
3.73810,i18_03_3.bmp,0.08947,i18.bmp,03
3.11905,i18_03_4.bmp,0.09644,i18.bmp,03
2.54762,i18_03_5.bmp,0.12690,i18.bmp,03
6.17500,i18_04_1.bmp,0.10540,i18.bmp,04
5.88095,i18_04_2.bmp,0.17562,i18.bmp,04
5.87805,i18_04_3.bmp,0.14713,i18.bmp,04
5.31707,i18_04_4.bmp,0.13985,i18.bmp,04
4.34146,i18_04_5.bmp,0.11235,i18.bmp,04
6.24390,i18_05_1.bmp,0.12331,i18.bmp,05
5.60976,i18_05_2.bmp,0.10278,i18.bmp,05
5.17073,i18_05_3.bmp,0.10854,i18.bmp,05
4.00000,i18_05_4.bmp,0.10000,i18.bmp,05
3.12500,i18_05_5.bmp,0.09479,i18.bmp,05
4.57143,i18_06_1.bmp,0.11240,i18.bmp,06
4.15000,i18_06_2.bmp,0.12016,i18.bmp,06
3.80952,i18_06_3.bmp,0.09059,i18.bmp,06
3.73171,i18_06_4.bmp,0.10362,i18.bmp,06
3.19512,i18_06_5.bmp,0.10473,i18.bmp,06
5.57143,i18_07_1.bmp,0.13529,i18.bmp,07
4.92857,i18_07_2.bmp,0.14828,i18.bmp,07
4.21429,i18_07_3.bmp,0.13272,i18.bmp,07
3.40476,i18_07_4.bmp,0.11693,i18.bmp,07
3.00000,i18_07_5.bmp,0.09756,i18.bmp,07
5.69048,i18_08_1.bmp,0.11899,i18.bmp,08
4.65854,i18_08_2.bmp,0.12725,i18.bmp,08
4.14286,i18_08_3.bmp,0.10417,i18.bmp,08
3.04762,i18_08_4.bmp,0.09495,i18.bmp,08
2.04878,i18_08_5.bmp,0.08415,i18.bmp,08
6.02439,i18_09_1.bmp,0.15613,i18.bmp,09
5.88095,i18_09_2.bmp,0.15134,i18.bmp,09
4.26190,i18_09_3.bmp,0.11693,i18.bmp,09
3.02439,i18_09_4.bmp,0.10049,i18.bmp,09
1.70732,i18_09_5.bmp,0.09904,i18.bmp,09
6.07317,i18_10_1.bmp,0.14384,i18.bmp,10
5.78049,i18_10_2.bmp,0.14841,i18.bmp,10
4.67500,i18_10_3.bmp,0.11395,i18.bmp,10
3.50000,i18_10_4.bmp,0.10241,i18.bmp,10
2.17073,i18_10_5.bmp,0.09696,i18.bmp,10
5.80488,I18_11_1.BMP,0.15510,I18.bmp,11
5.50000,i18_11_2.bmp,0.12711,i18.bmp,11
4.51220,i18_11_3.bmp,0.13413,i18.bmp,11
3.07143,i18_11_4.bmp,0.10320,i18.bmp,11
1.00000,i18_11_5.bmp,0.11180,i18.bmp,11
6.35714,i18_12_1.bmp,0.18694,i18.bmp,12
5.36585,i18_12_2.bmp,0.12793,i18.bmp,12
5.56098,i18_12_3.bmp,0.15445,i18.bmp,12
4.92500,i18_12_4.bmp,0.10833,i18.bmp,12
2.65854,i18_12_5.bmp,0.08868,i18.bmp,12
4.14634,I18_13_1.BMP,0.10666,I18.bmp,13
4.35714,i18_13_2.bmp,0.11577,i18.bmp,13
3.88095,i18_13_3.bmp,0.09037,i18.bmp,13
2.90244,i18_13_4.bmp,0.10235,i18.bmp,13
2.46341,i18_13_5.bmp,0.07788,i18.bmp,13
4.95122,i18_14_1.bmp,0.14201,i18.bmp,14
6.00000,i18_14_2.bmp,0.14677,i18.bmp,14
4.19512,i18_14_3.bmp,0.12541,i18.bmp,14
4.16667,i18_14_4.bmp,0.15764,i18.bmp,14
3.34146,i18_14_5.bmp,0.11753,i18.bmp,14
3.21951,i18_15_1.bmp,0.13140,i18.bmp,15
3.34146,i18_15_2.bmp,0.13184,i18.bmp,15
3.20000,i18_15_3.bmp,0.12845,i18.bmp,15
3.52500,i18_15_4.bmp,0.13687,i18.bmp,15
3.95238,i18_15_5.bmp,0.13020,i18.bmp,15
6.41463,i18_16_1.bmp,0.13787,i18.bmp,16
5.95238,i18_16_2.bmp,0.18118,i18.bmp,16
5.69048,i18_16_3.bmp,0.16319,i18.bmp,16
5.00000,i18_16_4.bmp,0.15411,i18.bmp,16
4.25641,i18_16_5.bmp,0.13912,i18.bmp,16
5.92857,i18_17_1.bmp,0.16968,i18.bmp,17
6.09756,i18_17_2.bmp,0.16107,i18.bmp,17
4.41463,i18_17_3.bmp,0.14212,i18.bmp,17
5.90476,i18_17_4.bmp,0.20705,i18.bmp,17
3.48780,i18_17_5.bmp,0.15473,i18.bmp,17
5.02439,i18_18_1.bmp,0.14424,i18.bmp,18
4.80000,i18_18_2.bmp,0.11832,i18.bmp,18
4.35714,i18_18_3.bmp,0.12963,i18.bmp,18
4.07143,i18_18_4.bmp,0.19458,i18.bmp,18
4.09524,i18_18_5.bmp,0.21772,i18.bmp,18
5.14286,i18_19_1.bmp,0.12404,i18.bmp,19
5.07143,i18_19_2.bmp,0.14441,i18.bmp,19
4.37500,i18_19_3.bmp,0.09143,i18.bmp,19
3.85366,i18_19_4.bmp,0.10092,i18.bmp,19
3.70732,i18_19_5.bmp,0.08619,i18.bmp,19
6.16667,i18_20_1.bmp,0.15764,i18.bmp,20
5.57143,i18_20_2.bmp,0.10724,i18.bmp,20
5.36585,i18_20_3.bmp,0.13250,i18.bmp,20
4.36585,i18_20_4.bmp,0.12793,i18.bmp,20
3.32500,i18_20_5.bmp,0.12936,i18.bmp,20
5.52381,i18_21_1.bmp,0.14769,i18.bmp,21
5.34146,i18_21_2.bmp,0.12249,i18.bmp,21
4.50000,i18_21_3.bmp,0.11294,i18.bmp,21
3.26190,i18_21_4.bmp,0.13067,i18.bmp,21
2.31707,i18_21_5.bmp,0.08044,i18.bmp,21
5.71429,i18_22_1.bmp,0.16248,i18.bmp,22
4.40476,i18_22_2.bmp,0.11198,i18.bmp,22
3.68293,i18_22_3.bmp,0.10597,i18.bmp,22
2.95238,i18_22_4.bmp,0.08878,i18.bmp,22
2.33333,i18_22_5.bmp,0.10468,i18.bmp,22
6.30952,i18_23_1.bmp,0.13251,i18.bmp,23
6.19048,i18_23_2.bmp,0.15148,i18.bmp,23
6.07500,i18_23_3.bmp,0.14743,i18.bmp,23
5.92857,i18_23_4.bmp,0.14828,i18.bmp,23
4.00000,i18_23_5.bmp,0.10607,i18.bmp,23
5.90244,i18_24_1.bmp,0.15350,i18.bmp,24
5.59524,i18_24_2.bmp,0.12168,i18.bmp,24
4.58537,i18_24_3.bmp,0.11427,i18.bmp,24
3.21951,i18_24_4.bmp,0.12201,i18.bmp,24
1.02381,i18_24_5.bmp,0.14081,i18.bmp,24
5.72973,I19_01_1.bmp,0.16506,I19.bmp,01
5.10811,i19_01_2.bmp,0.13121,i19.bmp,01
4.60526,i19_01_3.bmp,0.11495,i19.bmp,01
4.13514,i19_01_4.bmp,0.10920,i19.bmp,01
3.56757,i19_01_5.bmp,0.08145,i19.bmp,01
6.08108,i19_02_1.bmp,0.16386,i19.bmp,02
5.64865,i19_02_2.bmp,0.15392,i19.bmp,02
5.57895,i19_02_3.bmp,0.19914,i19.bmp,02
5.00000,i19_02_4.bmp,0.11467,i19.bmp,02
4.47222,i19_02_5.bmp,0.14426,i19.bmp,02
4.66667,i19_03_1.bmp,0.13029,i19.bmp,03
4.05405,i19_03_2.bmp,0.08500,i19.bmp,03
3.63158,i19_03_3.bmp,0.10800,i19.bmp,03
3.00000,i19_03_4.bmp,0.11769,i19.bmp,03
2.52632,i19_03_5.bmp,0.08100,i19.bmp,03
5.89474,i19_04_1.bmp,0.15249,i19.bmp,04
5.94595,i19_04_2.bmp,0.17906,i19.bmp,04
5.89474,i19_04_3.bmp,0.16556,i19.bmp,04
5.24324,i19_04_4.bmp,0.14507,i19.bmp,04
4.48649,i19_04_5.bmp,0.13030,i19.bmp,04
5.97368,i19_05_1.bmp,0.15563,i19.bmp,05
5.50000,i19_05_2.bmp,0.13800,i19.bmp,05
5.07895,i19_05_3.bmp,0.11399,i19.bmp,05
4.00000,i19_05_4.bmp,0.09623,i19.bmp,05
3.18421,i19_05_5.bmp,0.11075,i19.bmp,05
4.73684,i19_06_1.bmp,0.12165,i19.bmp,06
4.64865,i19_06_2.bmp,0.12801,i19.bmp,06
3.86842,i19_06_3.bmp,0.14966,i19.bmp,06
3.56757,i19_06_4.bmp,0.11806,i19.bmp,06
3.18919,i19_06_5.bmp,0.10701,i19.bmp,06
5.37838,i19_07_1.bmp,0.11046,i19.bmp,07
4.67568,i19_07_2.bmp,0.14329,i19.bmp,07
3.88889,i19_07_3.bmp,0.10956,i19.bmp,07
3.19444,i19_07_4.bmp,0.10259,i19.bmp,07
2.60526,i19_07_5.bmp,0.11495,i19.bmp,07
5.35135,i19_08_1.bmp,0.10268,i19.bmp,08
4.70270,i19_08_2.bmp,0.12599,i19.bmp,08
3.76316,i19_08_3.bmp,0.13123,i19.bmp,08
2.89189,i19_08_4.bmp,0.11328,i19.bmp,08
2.27027,i19_08_5.bmp,0.09856,i19.bmp,08
6.08108,i19_09_1.bmp,0.15469,i19.bmp,09
5.89474,i19_09_2.bmp,0.18152,i19.bmp,09
4.86842,i19_09_3.bmp,0.15422,i19.bmp,09
3.27027,i19_09_4.bmp,0.09084,i19.bmp,09
1.86486,i19_09_5.bmp,0.10229,i19.bmp,09
5.73684,i19_10_1.bmp,0.14739,i19.bmp,10
5.47222,i19_10_2.bmp,0.11444,i19.bmp,10
4.86111,i19_10_3.bmp,0.11217,i19.bmp,10
3.00000,i19_10_4.bmp,0.10811,i19.bmp,10
1.65789,i19_10_5.bmp,0.15469,i19.bmp,10
5.52632,I19_11_1.BMP,0.18510,I19.bmp,11
4.97368,i19_11_2.bmp,0.11463,i19.bmp,11
4.52632,i19_11_3.bmp,0.13794,i19.bmp,11
2.94595,i19_11_4.bmp,0.11432,i19.bmp,11
1.23684,i19_11_5.bmp,0.13123,i19.bmp,11
6.13158,i19_12_1.bmp,0.16295,i19.bmp,12
5.59459,i19_12_2.bmp,0.14534,i19.bmp,12
5.18421,i19_12_3.bmp,0.16160,i19.bmp,12
5.08108,i19_12_4.bmp,0.17254,i19.bmp,12
4.52778,i19_12_5.bmp,0.14426,i19.bmp,12
4.67568,I19_13_1.BMP,0.16241,I19.bmp,13
4.05263,i19_13_2.bmp,0.11738,i19.bmp,13
3.62162,i19_13_3.bmp,0.11046,i19.bmp,13
3.07895,i19_13_4.bmp,0.10111,i19.bmp,13
1.94737,i19_13_5.bmp,0.09809,i19.bmp,13
5.61111,i19_14_1.bmp,0.13192,i19.bmp,14
6.02632,i19_14_2.bmp,0.15111,i19.bmp,14
5.45946,i19_14_3.bmp,0.12441,i19.bmp,14
4.92105,i19_14_4.bmp,0.17209,i19.bmp,14
3.64865,i19_14_5.bmp,0.17186,i19.bmp,14
2.88889,i19_15_1.bmp,0.14042,i19.bmp,15
3.27778,i19_15_2.bmp,0.16011,i19.bmp,15
3.51351,i19_15_3.bmp,0.15583,i19.bmp,15
3.68421,i19_15_4.bmp,0.13977,i19.bmp,15
3.54054,i19_15_5.bmp,0.20793,i19.bmp,15
6.13158,i19_16_1.bmp,0.16295,i19.bmp,16
6.26316,i19_16_2.bmp,0.20277,i19.bmp,16
5.28947,i19_16_3.bmp,0.16183,i19.bmp,16
5.84211,i19_16_4.bmp,0.22492,i19.bmp,16
4.41667,i19_16_5.bmp,0.14367,i19.bmp,16
5.47368,i19_17_1.bmp,0.17746,i19.bmp,17
6.18919,i19_17_2.bmp,0.16143,i19.bmp,17
4.43243,i19_17_3.bmp,0.17323,i19.bmp,17
5.75676,i19_17_4.bmp,0.23377,i19.bmp,17
3.34211,i19_17_5.bmp,0.13560,i19.bmp,17
5.13514,i19_18_1.bmp,0.15834,i19.bmp,18
4.38889,i19_18_2.bmp,0.13765,i19.bmp,18
4.24324,i19_18_3.bmp,0.16398,i19.bmp,18
4.08108,i19_18_4.bmp,0.18481,i19.bmp,18
4.05405,i19_18_5.bmp,0.20206,i19.bmp,18
5.54054,i19_19_1.bmp,0.15094,i19.bmp,19
4.97297,i19_19_2.bmp,0.12377,i19.bmp,19
4.55556,i19_19_3.bmp,0.12696,i19.bmp,19
4.31429,i19_19_4.bmp,0.10514,i19.bmp,19
3.55556,i19_19_5.bmp,0.08282,i19.bmp,19
5.70270,i19_20_1.bmp,0.14736,i19.bmp,20
5.71053,i19_20_2.bmp,0.16605,i19.bmp,20
5.18919,i19_20_3.bmp,0.14723,i19.bmp,20
4.13889,i19_20_4.bmp,0.10506,i19.bmp,20
3.05263,i19_20_5.bmp,0.10492,i19.bmp,20
5.40541,i19_21_1.bmp,0.12939,i19.bmp,21
5.16216,i19_21_2.bmp,0.13521,i19.bmp,21
4.08108,i19_21_3.bmp,0.10382,i19.bmp,21
3.56757,i19_21_4.bmp,0.10496,i19.bmp,21
2.25000,i19_21_5.bmp,0.09108,i19.bmp,21
5.73684,i19_22_1.bmp,0.18490,i19.bmp,22
5.32432,i19_22_2.bmp,0.14830,i19.bmp,22
4.40000,i19_22_3.bmp,0.10061,i19.bmp,22
3.94737,i19_22_4.bmp,0.14388,i19.bmp,22
2.75676,i19_22_5.bmp,0.12329,i19.bmp,22
5.86842,i19_23_1.bmp,0.17524,i19.bmp,23
6.28947,i19_23_2.bmp,0.19661,i19.bmp,23
5.75676,i19_23_3.bmp,0.16398,i19.bmp,23
5.76316,i19_23_4.bmp,0.18016,i19.bmp,23
5.21622,i19_23_5.bmp,0.15822,i19.bmp,23
5.45946,i19_24_1.bmp,0.15094,i19.bmp,24
4.70270,i19_24_2.bmp,0.15697,i19.bmp,24
3.63889,i19_24_3.bmp,0.12517,i19.bmp,24
2.50000,i19_24_4.bmp,0.11009,i19.bmp,24
0.77778,i19_24_5.bmp,0.11858,i19.bmp,24
5.76923,I20_01_1.bmp,0.13790,I20.bmp,01
5.51282,i20_01_2.bmp,0.18084,i20.bmp,01
4.92105,i20_01_3.bmp,0.10111,i20.bmp,01
4.43590,i20_01_4.bmp,0.11914,i20.bmp,01
3.78378,i20_01_5.bmp,0.09467,i20.bmp,01
5.84211,i20_02_1.bmp,0.16861,i20.bmp,02
5.79487,i20_02_2.bmp,0.15461,i20.bmp,02
5.51351,i20_02_3.bmp,0.14615,i20.bmp,02
5.28205,i20_02_4.bmp,0.12535,i20.bmp,02
4.48718,i20_02_5.bmp,0.11956,i20.bmp,02
4.94737,i20_03_1.bmp,0.16200,i20.bmp,03
4.21053,i20_03_2.bmp,0.12431,i20.bmp,03
3.81081,i20_03_3.bmp,0.09235,i20.bmp,03
3.12821,i20_03_4.bmp,0.10371,i20.bmp,03
2.65789,i20_03_5.bmp,0.13040,i20.bmp,03
5.71053,i20_04_1.bmp,0.13371,i20.bmp,04
5.47368,i20_04_2.bmp,0.13282,i20.bmp,04
5.15789,i20_04_3.bmp,0.16019,i20.bmp,04
4.72973,i20_04_4.bmp,0.09856,i20.bmp,04
4.05405,i20_04_5.bmp,0.10073,i20.bmp,04
6.02632,i20_05_1.bmp,0.14646,i20.bmp,05
5.76316,i20_05_2.bmp,0.15539,i20.bmp,05
5.39474,i20_05_3.bmp,0.13694,i20.bmp,05
4.23077,i20_05_4.bmp,0.14259,i20.bmp,05
2.92105,i20_05_5.bmp,0.09401,i20.bmp,05
4.97368,i20_06_1.bmp,0.15563,i20.bmp,06
4.13889,i20_06_2.bmp,0.09744,i20.bmp,06
3.94737,i20_06_3.bmp,0.09809,i20.bmp,06
3.43590,i20_06_4.bmp,0.11914,i20.bmp,06
3.10256,i20_06_5.bmp,0.10754,i20.bmp,06
5.28205,i20_07_1.bmp,0.13543,i20.bmp,07
4.72973,i20_07_2.bmp,0.09856,i20.bmp,07
4.47368,i20_07_3.bmp,0.12195,i20.bmp,07
3.73684,i20_07_4.bmp,0.12721,i20.bmp,07
3.28205,i20_07_5.bmp,0.11999,i20.bmp,07
5.65789,i20_08_1.bmp,0.14062,i20.bmp,08
5.29730,i20_08_2.bmp,0.13166,i20.bmp,08
4.02778,i20_08_3.bmp,0.12099,i20.bmp,08
3.42105,i20_08_4.bmp,0.13227,i20.bmp,08
2.58974,i20_08_5.bmp,0.11304,i20.bmp,08
6.26316,i20_09_1.bmp,0.12721,i20.bmp,09
6.13158,i20_09_2.bmp,0.15864,i20.bmp,09
5.33333,i20_09_3.bmp,0.15097,i20.bmp,09
3.75676,i20_09_4.bmp,0.09674,i20.bmp,09
2.21622,i20_09_5.bmp,0.08661,i20.bmp,09
6.13158,i20_10_1.bmp,0.12439,i20.bmp,10
5.73684,i20_10_2.bmp,0.13767,i20.bmp,10
4.94444,i20_10_3.bmp,0.10352,i20.bmp,10
3.57895,i20_10_4.bmp,0.08009,i20.bmp,10
