dist_img,ref_img,dmos,var
I06_03_02.png,I06.png,4.27,0.814
I06_03_03.png,I06.png,3.27,0.814
I06_03_04.png,I06.png,2.9,0.79
I06_03_05.png,I06.png,2.17,0.687
I06_04_01.png,I06.png,4.6,0.49
I06_04_02.png,I06.png,2.27,0.892
I06_04_03.png,I06.png,2.1,0.79
I06_04_04.png,I06.png,2.27,0.929
I06_04_05.png,I06.png,1.77,0.92
I06_05_01.png,I06.png,4.43,0.803
I06_05_02.png,I06.png,3.13,0.921
I06_05_03.png,I06.png,2.2,1.077
I06_05_04.png,I06.png,1.8,0.542
I06_05_05.png,I06.png,1.8,0.702
I06_06_01.png,I06.png,4.4,0.663
I06_06_02.png,I06.png,3.73,0.929
I06_06_03.png,I06.png,3.87,0.846
I06_06_04.png,I06.png,3.33,0.83
I06_06_05.png,I06.png,2.4,0.917
I06_07_01.png,I06.png,2.67,0.978
I06_07_02.png,I06.png,2.77,1.116
I06_07_03.png,I06.png,2.23,1.023
I06_07_04.png,I06.png,2.23,0.989
I06_07_05.png,I06.png,2.07,0.814
I06_08_01.png,I06.png,4.6,0.663
I06_08_02.png,I06.png,3.23,0.989
I06_08_03.png,I06.png,2.87,0.991
I06_08_04.png,I06.png,2.17,0.969
I06_08_05.png,I06.png,1.77,0.883
I06_09_01.png,I06.png,4.43,0.496
I06_09_02.png,I06.png,4.37,0.657
I06_09_03.png,I06.png,4.5,0.5
I06_09_04.png,I06.png,3.63,1.11
I06_09_05.png,I06.png,1.9,0.597
I06_10_01.png,I06.png,4.6,0.49
I06_10_02.png,I06.png,4.47,0.718
I06_10_03.png,I06.png,4.33,0.65
I06_10_04.png,I06.png,1.6,0.611
I06_10_05.png,I06.png,1.23,0.423
I06_11_01.png,I06.png,4.07,0.772
I06_11_02.png,I06.png,3.4,0.917
I06_11_03.png,I06.png,2.93,0.854
I06_11_04.png,I06.png,2.83,0.934
I06_11_05.png,I06.png,2.13,0.806
I06_12_01.png,I06.png,4.55,0.614
I06_12_02.png,I06.png,3.7,0.823
I06_12_03.png,I06.png,3.2,0.833
I06_12_04.png,I06.png,2.87,0.618
I06_12_05.png,I06.png,2.33,0.745
I06_13_01.png,I06.png,3.37,0.948
I06_13_02.png,I06.png,2.5,0.847
I06_13_03.png,I06.png,2.3,0.64
I06_13_04.png,I06.png,2.2,0.653
I06_13_05.png,I06.png,2.13,0.562
I06_14_01.png,I06.png,4.43,0.667
I06_14_02.png,I06.png,3.63,0.795
I06_14_03.png,I06.png,3.1,0.831
I06_14_04.png,I06.png,2.7,0.823
I06_14_05.png,I06.png,2.07,0.854
I06_15_01.png,I06.png,3.23,0.955
I06_15_02.png,I06.png,2.97,0.948
I06_15_03.png,I06.png,2.5,0.922
I06_15_04.png,I06.png,1.57,0.559
I06_15_05.png,I06.png,1.37,0.605
I06_16_01.png,I06.png,4.03,0.77
I06_16_02.png,I06.png,3.73,0.854
I06_16_03.png,I06.png,3.06,0.801
I06_16_04.png,I06.png,2.5,0.885
I06_16_05.png,I06.png,1.4,0.712
I06_17_01.png,I06.png,4.53,0.806
I06_17_02.png,I06.png,4.47,0.499
I06_17_03.png,I06.png,3.97,0.657
I06_17_04.png,I06.png,3.43,0.844
I06_17_05.png,I06.png,2.77,1.055
I06_18_01.png,I06.png,3.8,0.792
I06_18_02.png,I06.png,4.07,0.727
I06_18_03.png,I06.png,4.53,0.499
I06_18_04.png,I06.png,4.03,0.752
I06_18_05.png,I06.png,3.77,0.906
I06_19_01.png,I06.png,4.4,0.663
I06_19_02.png,I06.png,4.6,0.49
I06_19_03.png,I06.png,3.43,0.559
I06_19_04.png,I06.png,2.2,0.792
I06_19_05.png,I06.png,1.5,0.563
I06_20_01.png,I06.png,4.33,0.537
I06_20_02.png,I06.png,3.1,1.012
I06_20_03.png,I06.png,3.97,1.048
I06_20_04.png,I06.png,2.33,0.83
I06_20_05.png,I06.png,2.77,0.803
I06_21_01.png,I06.png,4.17,0.778
I06_21_02.png,I06.png,3.63,0.948
I06_21_03.png,I06.png,3.23,0.844
I06_21_04.png,I06.png,2.9,0.87
I06_21_05.png,I06.png,1.83,0.582
I06_22_01.png,I06.png,3.9,0.831
I06_22_02.png,I06.png,3.77,1.023
I06_22_03.png,I06.png,3.7,0.936
I06_22_04.png,I06.png,3.2,0.98
I06_22_05.png,I06.png,1.97,0.547
I06_23_01.png,I06.png,2.33,0.789
I06_23_02.png,I06.png,2.63,0.836
I06_23_03.png,I06.png,2.17,0.687
I06_23_04.png,I06.png,1.97,0.706
I06_23_05.png,I06.png,2.26,0.67
I06_24_01.png,I06.png,3.57,0.761
I06_24_02.png,I06.png,2.9,0.746
I06_24_03.png,I06.png,2.27,0.814
I06_24_04.png,I06.png,1.83,0.687
I06_24_05.png,I06.png,1.23,0.423
I06_25_01.png,I06.png,3,0.966
I06_25_02.png,I06.png,3.83,0.637
I06_25_03.png,I06.png,4.13,0.67
I06_25_04.png,I06.png,3.23,1.023
I06_25_05.png,I06.png,2.43,0.989
I07_01_01.png,I07.png,4.5,0.5
I07_01_02.png,I07.png,4.4,0.663
I07_01_03.png,I07.png,2.5,1.025
I07_01_04.png,I07.png,1.73,0.573
I07_01_05.png,I07.png,1.37,0.482
I07_02_01.png,I07.png,3.7,0.823
I07_02_02.png,I07.png,2.8,0.702
I07_02_03.png,I07.png,1.67,0.745
I07_02_04.png,I07.png,1.43,0.496
I07_02_05.png,I07.png,1.5,0.671
I07_03_01.png,I07.png,4.67,0.471
I07_03_02.png,I07.png,4.33,0.699
I07_03_03.png,I07.png,2.77,0.92
I07_03_04.png,I07.png,2.07,0.727
I07_03_05.png,I07.png,1.53,0.499
I07_04_01.png,I07.png,4.47,0.499
I07_04_02.png,I07.png,1.73,0.727
I07_04_03.png,I07.png,1.43,0.559
I07_04_04.png,I07.png,1.06,0.246
I07_04_05.png,I07.png,1.13,0.34
I07_05_01.png,I07.png,4.43,0.667
I07_05_02.png,I07.png,2.97,1.031
I07_05_03.png,I07.png,1.5,0.563
I07_05_04.png,I07.png,1.8,0.748
I07_05_05.png,I07.png,1.63,0.752
I07_06_01.png,I07.png,3.73,0.929
I07_06_02.png,I07.png,4.06,0.914
I07_06_03.png,I07.png,3.77,0.955
I07_06_04.png,I07.png,3,1.095
I07_06_05.png,I07.png,1.8,0.6
I07_07_01.png,I07.png,2.7,1.005
I07_07_02.png,I07.png,1.93,0.854
I07_07_03.png,I07.png,2.27,0.998
I07_07_04.png,I07.png,1.5,0.671
I07_07_05.png,I07.png,1.27,0.442
I07_08_01.png,I07.png,4.53,0.499
I07_08_02.png,I07.png,2.7,0.936
I07_08_03.png,I07.png,1.97,0.948
I07_08_04.png,I07.png,1.7,0.586
I07_08_05.png,I07.png,1.5,0.563
I07_09_01.png,I07.png,4.73,0.442
I07_09_02.png,I07.png,4.63,0.482
I07_09_03.png,I07.png,4.63,0.482
I07_09_04.png,I07.png,3.6,0.8
I07_09_05.png,I07.png,1.7,0.69
I07_10_01.png,I07.png,4.1,0.651
I07_10_02.png,I07.png,3.87,0.884
I07_10_03.png,I07.png,3.87,0.921
I07_10_04.png,I07.png,1.6,0.554
I07_10_05.png,I07.png,1.23,0.423
I07_11_01.png,I07.png,3.35,0.9
I07_11_02.png,I07.png,2.7,0.862
I07_11_03.png,I07.png,2.6,0.879
I07_11_04.png,I07.png,2.34,0.814
I07_11_05.png,I07.png,2.23,0.667
I07_12_01.png,I07.png,4.23,0.955
I07_12_02.png,I07.png,3.13,0.957
I07_12_03.png,I07.png,2.77,0.989
I07_12_04.png,I07.png,2.4,0.712
I07_12_05.png,I07.png,2.06,0.788
I07_13_01.png,I07.png,3.73,0.892
I07_13_02.png,I07.png,3,0.856
I07_13_03.png,I07.png,2.73,0.929
I07_13_04.png,I07.png,2.13,0.67
I07_13_05.png,I07.png,2,0.577
I07_14_01.png,I07.png,4.1,0.588
I07_14_02.png,I07.png,2.77,0.803
I07_14_03.png,I07.png,2.6,0.841
I07_14_04.png,I07.png,2.17,0.82
I07_14_05.png,I07.png,1.6,0.554
I07_15_01.png,I07.png,3.2,0.909
I07_15_02.png,I07.png,2.27,0.814
I07_15_03.png,I07.png,1.77,0.616
I07_15_04.png,I07.png,1.47,0.562
I07_15_05.png,I07.png,1.37,0.482
I07_16_01.png,I07.png,4.7,0.526
I07_16_02.png,I07.png,4.2,0.748
I07_16_03.png,I07.png,3.5,0.764
I07_16_04.png,I07.png,2,0.683
I07_16_05.png,I07.png,1.17,0.373
I07_17_01.png,I07.png,4.7,0.458
I07_17_02.png,I07.png,4.63,0.482
I07_17_03.png,I07.png,4.1,0.79
I07_17_04.png,I07.png,3.43,0.883
I07_17_05.png,I07.png,2.6,1.052
I07_18_01.png,I07.png,3.2,1.108
I07_18_02.png,I07.png,4.3,0.737
I07_18_03.png,I07.png,4.5,0.563
I07_18_04.png,I07.png,4.43,0.496
I07_18_05.png,I07.png,4,0.894
I07_19_01.png,I07.png,4.43,0.667
I07_19_02.png,I07.png,4.5,0.619
I07_19_03.png,I07.png,3.5,0.922
I07_19_04.png,I07.png,1.93,0.772
I07_19_05.png,I07.png,1.37,0.605
I07_20_01.png,I07.png,3.3,1.1
I07_20_02.png,I07.png,2.97,0.875
I07_20_03.png,I07.png,2.97,0.983
I07_20_04.png,I07.png,2.65,1.151
I07_20_05.png,I07.png,2.83,0.969
I07_21_01.png,I07.png,3.73,0.929
I07_21_02.png,I07.png,2.93,0.929
I07_21_03.png,I07.png,3.43,1.086
I07_21_04.png,I07.png,3.1,1.088
I07_21_05.png,I07.png,1.53,0.499
I07_22_01.png,I07.png,3.97,0.795
I07_22_02.png,I07.png,3.5,0.992
I07_22_03.png,I07.png,3.6,1.114
I07_22_04.png,I07.png,2.83,1.241
I07_22_05.png,I07.png,2.07,0.727
I07_23_01.png,I07.png,2.8,1.194
I07_23_02.png,I07.png,2.27,0.814
I07_23_03.png,I07.png,2,0.894
I07_23_04.png,I07.png,2,0.683
I07_23_05.png,I07.png,1.6,0.554
I07_24_01.png,I07.png,3.8,0.702
I07_24_02.png,I07.png,2.83,0.898
I07_24_03.png,I07.png,2.1,0.651
I07_24_04.png,I07.png,1.8,0.476
I07_24_05.png,I07.png,1.27,0.512
I07_25_01.png,I07.png,2.87,0.884
I07_25_02.png,I07.png,4.03,0.875
I07_25_03.png,I07.png,4.63,0.547
I07_25_04.png,I07.png,4.43,0.761
I07_25_05.png,I07.png,3.57,1.055
I08_01_01.png,I08.png,4.8,0.4
I08_01_02.png,I08.png,4.4,0.712
I08_01_03.png,I08.png,3,0.73
I08_01_04.png,I08.png,2,0.683
I08_01_05.png,I08.png,1.47,0.562
I08_02_01.png,I08.png,4.27,0.727
I08_02_02.png,I08.png,3.2,1.013
I08_02_03.png,I08.png,1.83,0.734
I08_02_04.png,I08.png,1.53,0.499
I08_02_05.png,I08.png,1.33,0.471
I08_03_01.png,I08.png,4.9,0.3
I08_03_02.png,I08.png,4.33,0.537
I08_03_03.png,I08.png,3.23,0.92
I08_03_04.png,I08.png,2.33,0.65
I08_03_05.png,I08.png,1.83,0.582
I08_04_01.png,I08.png,4.5,0.563
I08_04_02.png,I08.png,2.87,1.258
I08_04_03.png,I08.png,1.7,0.737
I08_04_04.png,I08.png,1.67,0.699
I08_04_05.png,I08.png,1.73,0.68
I08_05_01.png,I08.png,4.4,0.49
I08_05_02.png,I08.png,2.93,1.123
I08_05_03.png,I08.png,1.97,0.605
I08_05_04.png,I08.png,1.73,0.573
I08_05_05.png,I08.png,1.57,0.616
I08_06_01.png,I08.png,3.77,0.716
I08_06_02.png,I08.png,3.8,0.748
I08_06_03.png,I08.png,3.27,1.181
I08_06_04.png,I08.png,2.8,0.909
I08_06_05.png,I08.png,2.07,0.772
I08_07_01.png,I08.png,2.87,0.793
I08_07_02.png,I08.png,2.63,1.08
I08_07_03.png,I08.png,2.03,0.948
I08_07_04.png,I08.png,1.9,0.962
I08_07_05.png,I08.png,2.33,1.011
I08_08_01.png,I08.png,4.67,0.537
I08_08_02.png,I08.png,3.37,1.016
I08_08_03.png,I08.png,3.07,0.964
I08_08_04.png,I08.png,2.13,0.957
I08_08_05.png,I08.png,1.6,0.841
I08_09_01.png,I08.png,4.5,0.563
I08_09_02.png,I08.png,4.73,0.442
I08_09_03.png,I08.png,4.63,0.547
I08_09_04.png,I08.png,3.53,0.846
I08_09_05.png,I08.png,1.57,0.667
I08_10_01.png,I08.png,4.57,0.616
I08_10_02.png,I08.png,4.3,0.586
I08_10_03.png,I08.png,3.83,1.035
I08_10_04.png,I08.png,1.5,0.5
I08_10_05.png,I08.png,1.2,0.4
I08_11_01.png,I08.png,3.47,0.846
I08_11_02.png,I08.png,2.97,1.016
I08_11_03.png,I08.png,2.53,0.718
I08_11_04.png,I08.png,2.52,0.615
I08_11_05.png,I08.png,2.17,0.734
I08_12_01.png,I08.png,4.43,0.761
I08_12_02.png,I08.png,3.5,1.088
I08_12_03.png,I08.png,2.93,0.854
I08_12_04.png,I08.png,2.37,0.547
I08_12_05.png,I08.png,2.4,0.712
I08_13_01.png,I08.png,3.33,0.869
I08_13_02.png,I08.png,2.7,0.862
I08_13_03.png,I08.png,2.8,1.077
I08_13_04.png,I08.png,2.43,0.716
I08_13_05.png,I08.png,2.1,0.597
I08_14_01.png,I08.png,4.7,0.526
I08_14_02.png,I08.png,3.6,0.757
I08_14_03.png,I08.png,2.67,0.907
I08_14_04.png,I08.png,2.6,0.663
I08_14_05.png,I08.png,2.17,0.637
I08_15_01.png,I08.png,3.8,0.748
I08_15_02.png,I08.png,2.53,0.763
I08_15_03.png,I08.png,2.03,0.605
I08_15_04.png,I08.png,1.63,0.605
I08_15_05.png,I08.png,1.53,0.499
I08_16_01.png,I08.png,4.67,0.596
I08_16_02.png,I08.png,4.27,0.772
I08_16_03.png,I08.png,3.73,0.772
I08_16_04.png,I08.png,2.53,0.718
I08_16_05.png,I08.png,1.63,0.657
I08_17_01.png,I08.png,4.63,0.482
I08_17_02.png,I08.png,4.67,0.471
I08_17_03.png,I08.png,4.47,0.67
I08_17_04.png,I08.png,3.7,0.64
I08_17_05.png,I08.png,2.47,1.024
I08_18_01.png,I08.png,4.4,0.611
I08_18_02.png,I08.png,4.5,0.563
I08_18_03.png,I08.png,4.8,0.4
I08_18_04.png,I08.png,4.53,0.499
I08_18_05.png,I08.png,4.13,0.763
I08_19_01.png,I08.png,4.7,0.64
I08_19_02.png,I08.png,4.43,0.716
I08_19_03.png,I08.png,4.17,0.86
I08_19_04.png,I08.png,1.87,0.763
I08_19_05.png,I08.png,1.35,0.478
I08_20_01.png,I08.png,4.57,0.803
I08_20_02.png,I08.png,4.4,0.8
I08_20_03.png,I08.png,3.5,1.088
I08_20_04.png,I08.png,3.97,1.08
I08_20_05.png,I08.png,3.6,1.083
I08_21_01.png,I08.png,4.07,0.854
I08_21_02.png,I08.png,3.5,1.232
I08_21_03.png,I08.png,3.13,1.176
I08_21_04.png,I08.png,2.93,1.062
I08_21_05.png,I08.png,1.63,0.605
I08_22_01.png,I08.png,2.63,1.08
I08_22_02.png,I08.png,2.93,0.892
I08_22_03.png,I08.png,2.5,0.992
I08_22_04.png,I08.png,2.13,1.176
I08_22_05.png,I08.png,1.6,0.611
I08_23_01.png,I08.png,2.83,0.969
I08_23_02.png,I08.png,2.8,0.98
I08_23_03.png,I08.png,2.27,0.727
I08_23_04.png,I08.png,2.03,0.836
I08_23_05.png,I08.png,2.17,0.86
I08_24_01.png,I08.png,4.1,0.831
I08_24_02.png,I08.png,2.8,0.748
I08_24_03.png,I08.png,2.47,0.884
I08_24_04.png,I08.png,1.6,0.611
I08_24_05.png,I08.png,1.3,0.586
I08_25_01.png,I08.png,3.87,0.806
I08_25_02.png,I08.png,4,0.73
I08_25_03.png,I08.png,4.43,0.559
I08_25_04.png,I08.png,4.53,0.67
I08_25_05.png,I08.png,3.7,0.737
I09_01_01.png,I09.png,4.73,0.442
I09_01_02.png,I09.png,3.77,1.023
I09_01_03.png,I09.png,1.93,0.772
I09_01_04.png,I09.png,1.4,0.49
I09_01_05.png,I09.png,1.2,0.4
I09_02_01.png,I09.png,3.1,0.79
I09_02_02.png,I09.png,2.13,0.618
I09_02_03.png,I09.png,1.37,0.482
I09_02_04.png,I09.png,1.57,0.496
I09_02_05.png,I09.png,1.07,0.249
I09_03_01.png,I09.png,4.5,0.719
I09_03_02.png,I09.png,3.67,0.869
I09_03_03.png,I09.png,2.13,0.806
I09_03_04.png,I09.png,1.67,0.699
I09_03_05.png,I09.png,1.3,0.458
I09_04_01.png,I09.png,4.27,0.512
I09_04_02.png,I09.png,2.6,0.917
I09_04_03.png,I09.png,1.6,0.712
I09_04_04.png,I09.png,1.67,0.869
I09_04_05.png,I09.png,1.47,0.763
I09_05_01.png,I09.png,3.61,0.868
I09_05_02.png,I09.png,1.8,0.653
I09_05_03.png,I09.png,1.47,0.562
I09_05_04.png,I09.png,1.5,0.563
I09_05_05.png,I09.png,1.4,0.663
I09_06_01.png,I09.png,3.9,0.651
I09_06_02.png,I09.png,3.83,0.778
I09_06_03.png,I09.png,3.77,0.92
I09_06_04.png,I09.png,2.7,1.005
I09_06_05.png,I09.png,2.3,0.936
I09_07_01.png,I09.png,2.87,1.024
I09_07_02.png,I09.png,2.73,0.998
I09_07_03.png,I09.png,2.27,0.892
I09_07_04.png,I09.png,2.07,1.031
I09_07_05.png,I09.png,2.3,0.9
I09_08_01.png,I09.png,4.37,0.482
I09_08_02.png,I09.png,3.1,1.044
I09_08_03.png,I09.png,2.47,0.957
I09_08_04.png,I09.png,1.58,0.61
I09_08_05.png,I09.png,1.6,0.663
I09_09_01.png,I09.png,4.1,0.473
I09_09_02.png,I09.png,3.33,0.907
I09_09_03.png,I09.png,2.63,0.912
I09_09_04.png,I09.png,1.77,0.716
I09_09_05.png,I09.png,1.17,0.373
I09_10_01.png,I09.png,3.93,0.854
I09_10_02.png,I09.png,4.37,0.547
I09_10_03.png,I09.png,3.67,0.83
I09_10_04.png,I09.png,1.93,0.854
I09_10_05.png,I09.png,1.23,0.496
I09_11_01.png,I09.png,4.3,0.64
I09_11_02.png,I09.png,3.33,0.943
I09_11_03.png,I09.png,3,1.125
I09_11_04.png,I09.png,2.53,0.718
I09_11_05.png,I09.png,2.1,0.651
I09_12_01.png,I09.png,4.67,0.471
I09_12_02.png,I09.png,3.77,0.989
I09_12_03.png,I09.png,2.83,0.969
I09_12_04.png,I09.png,2.7,0.737
I09_12_05.png,I09.png,2.2,0.702
I09_13_01.png,I09.png,3.97,0.948
I09_13_02.png,I09.png,2.57,0.844
I09_13_03.png,I09.png,2.83,0.687
I09_13_04.png,I09.png,2.42,0.834
I09_13_05.png,I09.png,2.35,0.698
I09_14_01.png,I09.png,4.33,0.978
I09_14_02.png,I09.png,3.1,0.87
I09_14_03.png,I09.png,2.9,1.075
I09_14_04.png,I09.png,2.27,0.929
I09_14_05.png,I09.png,1.63,0.706
I09_15_01.png,I09.png,3.37,1.016
I09_15_02.png,I09.png,2.57,0.883
I09_15_03.png,I09.png,2.23,0.761
I09_15_04.png,I09.png,1.6,0.8
I09_15_05.png,I09.png,1.5,0.619
I09_16_01.png,I09.png,4.5,0.563
I09_16_02.png,I09.png,3.97,0.752
I09_16_03.png,I09.png,3.03,0.847
I09_16_04.png,I09.png,2.33,0.978
I09_16_05.png,I09.png,1.57,0.716
I09_17_01.png,I09.png,4.6,0.49
I09_17_02.png,I09.png,4.5,0.563
I09_17_03.png,I09.png,4.13,0.67
I09_17_04.png,I09.png,3.33,0.83
I09_17_05.png,I09.png,1.87,0.763
I09_18_01.png,I09.png,4.3,0.526
I09_18_02.png,I09.png,4.53,0.67
I09_18_03.png,I09.png,4.53,0.499
I09_18_04.png,I09.png,4.43,0.559
I09_18_05.png,I09.png,3.8,0.792
I09_19_01.png,I09.png,4.17,0.687
I09_19_02.png,I09.png,3.83,0.734
I09_19_03.png,I09.png,3.43,0.989
I09_19_04.png,I09.png,1.83,0.687
I09_19_05.png,I09.png,1.27,0.512
I09_20_01.png,I09.png,4.4,0.663
I09_20_02.png,I09.png,4.37,0.605
I09_20_03.png,I09.png,4.1,0.7
I09_20_04.png,I09.png,3.73,1.236
I09_20_05.png,I09.png,3.3,1.1
I09_21_01.png,I09.png,3.83,0.969
I09_21_02.png,I09.png,3.5,1.176
I09_21_03.png,I09.png,3.07,1.153
I09_21_04.png,I09.png,3.17,1.157
I09_21_05.png,I09.png,1.57,0.667
I09_22_01.png,I09.png,4.7,0.458
I09_22_02.png,I09.png,4.33,0.65
I09_22_03.png,I09.png,4.23,0.883
I09_22_04.png,I09.png,4.1,0.651
I09_22_05.png,I09.png,3.4,0.757
I09_23_01.png,I09.png,2.39,0.973
I09_23_02.png,I09.png,2.33,0.907
I09_23_03.png,I09.png,2.17,0.82
I09_23_04.png,I09.png,2.03,0.948
I09_23_05.png,I09.png,1.83,0.86
I09_24_01.png,I09.png,3.07,0.814
I09_24_02.png,I09.png,2.2,0.748
I09_24_03.png,I09.png,1.87,0.718
I09_24_04.png,I09.png,1.23,0.423
I09_24_05.png,I09.png,1.1,0.3
I09_25_01.png,I09.png,3.07,0.814
I09_25_02.png,I09.png,3.63,0.795
I09_25_03.png,I09.png,4.23,0.667
I09_25_04.png,I09.png,4.1,0.597
I09_25_05.png,I09.png,3.57,0.716
I10_01_01.png,I10.png,4.73,0.442
I10_01_02.png,I10.png,4.53,0.499
I10_01_03.png,I10.png,2.8,0.872
I10_01_04.png,I10.png,1.67,0.789
I10_01_05.png,I10.png,1.23,0.423
I10_02_01.png,I10.png,3.9,0.746
I10_02_02.png,I10.png,2.57,0.761
I10_02_03.png,I10.png,1.77,0.716
I10_02_04.png,I10.png,1.27,0.442
I10_02_05.png,I10.png,1.33,0.471
I10_03_01.png,I10.png,4.67,0.471
I10_03_02.png,I10.png,4.2,0.702
I10_03_03.png,I10.png,2.9,0.907
I10_03_04.png,I10.png,2.17,0.734
I10_03_05.png,I10.png,1.4,0.554
I10_04_01.png,I10.png,4.63,0.482
I10_04_02.png,I10.png,2.93,1.062
I10_04_03.png,I10.png,1.93,0.772
I10_04_04.png,I10.png,1.53,0.921
I10_04_05.png,I10.png,1.27,0.442
I10_05_01.png,I10.png,4.63,0.482
I10_05_02.png,I10.png,2.5,0.957
I10_05_03.png,I10.png,1.73,0.629
I10_05_04.png,I10.png,1.63,0.706
I10_05_05.png,I10.png,1.83,0.734
I10_06_01.png,I10.png,3.63,0.706
I10_06_02.png,I10.png,3.83,0.898
I10_06_03.png,I10.png,3.8,0.833
I10_06_04.png,I10.png,3.13,0.991
I10_06_05.png,I10.png,2.03,0.948
I10_07_01.png,I10.png,3.27,1.062
I10_07_02.png,I10.png,2.27,0.892
I10_07_03.png,I10.png,2.23,0.844
I10_07_04.png,I10.png,2.33,1.075
I10_07_05.png,I10.png,1.83,0.82
I10_08_01.png,I10.png,4.73,0.442
I10_08_02.png,I10.png,3.03,1.016
I10_08_03.png,I10.png,2.33,0.83
I10_08_04.png,I10.png,1.63,0.875
I10_08_05.png,I10.png,1.27,0.629
I10_09_01.png,I10.png,4.7,0.458
I10_09_02.png,I10.png,4.47,0.67
I10_09_03.png,I10.png,4.03,0.836
I10_09_04.png,I10.png,1.97,0.547
I10_09_05.png,I10.png,1.13,0.34
I10_10_01.png,I10.png,4.07,0.573
I10_10_02.png,I10.png,4.23,0.559
I10_10_03.png,I10.png,3.4,0.8
I10_10_04.png,I10.png,1.57,0.496
I10_10_05.png,I10.png,1.17,0.373
I10_11_01.png,I10.png,3.1,0.79
I10_11_02.png,I10.png,2.9,0.597
I10_11_03.png,I10.png,2.83,0.687
I10_11_04.png,I10.png,2.27,0.772
I10_11_05.png,I10.png,1.8,0.792
I10_12_01.png,I10.png,4.03,0.605
I10_12_02.png,I10.png,3,0.683
I10_12_03.png,I10.png,2.6,0.712
I10_12_04.png,I10.png,2.33,0.869
I10_12_05.png,I10.png,2.1,0.7
I10_13_01.png,I10.png,3.57,0.883
I10_13_02.png,I10.png,2.7,0.862
I10_13_03.png,I10.png,2.3,0.862
I10_13_04.png,I10.png,2.17,0.637
I10_13_05.png,I10.png,1.97,0.706
I10_14_01.png,I10.png,4.5,0.619
I10_14_02.png,I10.png,3.2,0.909
I10_14_03.png,I10.png,2.47,0.763
I10_14_04.png,I10.png,2.07,0.68
I10_14_05.png,I10.png,1.87,0.718
I10_15_01.png,I10.png,3.6,0.712
I10_15_02.png,I10.png,2.3,0.781
I10_15_03.png,I10.png,2.03,0.595
I10_15_04.png,I10.png,1.63,0.482
I10_15_05.png,I10.png,1.37,0.547
I10_16_01.png,I10.png,4.43,0.716
I10_16_02.png,I10.png,4.17,0.734
I10_16_03.png,I10.png,3.73,0.772
I10_16_04.png,I10.png,2.77,0.92
I10_16_05.png,I10.png,1.73,0.617
I10_17_01.png,I10.png,4.87,0.34
I10_17_02.png,I10.png,4.3,0.526
I10_17_03.png,I10.png,4.23,0.667
I10_17_04.png,I10.png,3.41,0.785
I10_17_05.png,I10.png,2.27,1.031
I10_18_01.png,I10.png,4.33,0.65
I10_18_02.png,I10.png,4.57,0.559
I10_18_03.png,I10.png,4.73,0.442
I10_18_04.png,I10.png,4.57,0.559
I10_18_05.png,I10.png,3.8,0.653
I10_19_01.png,I10.png,4.63,0.547
I10_19_02.png,I10.png,4.23,0.716
I10_19_03.png,I10.png,3.43,0.883
I10_19_04.png,I10.png,1.63,0.657
I10_19_05.png,I10.png,1.2,0.4
I10_20_01.png,I10.png,4.57,0.559
I10_20_02.png,I10.png,4.47,0.718
I10_20_03.png,I10.png,4.43,0.92
I10_20_04.png,I10.png,4.23,1.023
I10_20_05.png,I10.png,3.97,1.016
I10_21_01.png,I10.png,3.27,0.964
I10_21_02.png,I10.png,2.4,0.757
I10_21_03.png,I10.png,2.43,0.883
I10_21_04.png,I10.png,2.27,0.998
I10_21_05.png,I10.png,1.23,0.423
I10_22_01.png,I10.png,3.81,0.895
I10_22_02.png,I10.png,3.87,0.884
I10_22_03.png,I10.png,2.97,0.948
I10_22_04.png,I10.png,3.03,0.912
I10_22_05.png,I10.png,2.1,0.746
I10_23_01.png,I10.png,2.93,1.236
I10_23_02.png,I10.png,2.03,0.933
I10_23_03.png,I10.png,2.57,0.92
I10_23_04.png,I10.png,1.97,0.983
I10_23_05.png,I10.png,2.23,0.92
I10_24_01.png,I10.png,3.67,0.907
I10_24_02.png,I10.png,2.63,0.875
I10_24_03.png,I10.png,2.17,0.687
I10_24_04.png,I10.png,1.5,0.563
I10_24_05.png,I10.png,1.3,0.526
I10_25_01.png,I10.png,3.23,0.955
I10_25_02.png,I10.png,3.6,0.879
I10_25_03.png,I10.png,4.37,0.706
I10_25_04.png,I10.png,4.33,0.596
I10_25_05.png,I10.png,3.83,0.637
I11_01_01.png,I11.png,4.6,0.49
I11_01_02.png,I11.png,4.07,0.573
I11_01_03.png,I11.png,2.5,0.847
I11_01_04.png,I11.png,1.77,0.803
I11_01_05.png,I11.png,1.35,0.542
I11_02_01.png,I11.png,3.4,0.757
I11_02_02.png,I11.png,2.07,0.814
I11_02_03.png,I11.png,1.77,0.559
I11_02_04.png,I11.png,1.4,0.554
I11_02_05.png,I11.png,1.27,0.442
I11_03_01.png,I11.png,4.7,0.458
I11_03_02.png,I11.png,3.57,0.883
I11_03_03.png,I11.png,2.47,0.67
I11_03_04.png,I11.png,2.1,0.7
I11_03_05.png,I11.png,1.47,0.618
I11_04_01.png,I11.png,4.47,0.562
I11_04_02.png,I11.png,2.83,1.186
I11_04_03.png,I11.png,2,1
I11_04_04.png,I11.png,1.73,0.727
I11_04_05.png,I11.png,1.6,0.8
I11_05_01.png,I11.png,4.5,0.563
I11_05_02.png,I11.png,1.77,0.844
I11_05_03.png,I11.png,1.97,0.795
