ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
I02.png,I02_12_02.png,12,2,0.84,4.06,0.01660633,0.10849307,5.257697,3.3415415287,1.581223,1.328753,1.389111,1.552492,1.802064
I02.png,I02_12_03.png,12,3,0.83,3.67,0.03168907,0.15435086,7.259372999999999,3.9506168365,2.183995,1.907453,1.975144,2.154292,2.422549
I02.png,I02_12_04.png,12,4,0.8,2.6,0.05898429,0.2094628,10.213236,5.9579176903,3.325072,2.896499,3.005361,3.290933,3.678922
I02.png,I02_12_05.png,12,5,0.706,2.37,0.08468237,0.24816105,11.207437,7.2322683334,4.511157,3.827411,4.013083,4.481767,5.038621
I02.png,I02_13_01.png,13,1,0.7020000000000001,4.2,0.01835106,0.02065092,20.444164,12.0859050751,3.033898,0.748838,1.211949,2.737435,5.152309
I02.png,I02_13_02.png,13,2,1.164,3.33,0.06850536,0.05365332,21.514139,11.6046142578,3.611106,1.722399,2.174868,3.421107,5.237345
I02.png,I02_13_03.png,13,3,0.892,2.73,0.11773777,0.09555399,23.841833,13.1088666916,4.601912,2.647524,3.123699,4.401325,6.280713
I02.png,I02_13_04.png,13,4,0.8059999999999999,2.53,0.20328354,0.15359371,27.867041,16.4048099518,6.431708,4.253424,4.793536,6.202248,8.29934
I02.png,I02_13_05.png,13,5,0.547,1.97,0.26842419,0.21338811,29.202377,17.4612083435,7.622943,5.484106,6.075167,7.451824,9.341839
I02.png,I02_14_01.png,14,1,0.6990000000000001,4.33,0.00384199,0.05835408,4.771315,2.7975945473,1.113389,0.630126,0.787703,1.115669,1.436794
I02.png,I02_14_02.png,14,2,0.836,3.37,0.01646749,0.13780047,8.71827,3.9119126797,1.794644,1.15967,1.349362,1.791509,2.24306
I02.png,I02_14_03.png,14,3,0.7809999999999999,2.7,0.03007089,0.17838104,10.474194,4.7065167427,2.220525,1.534031,1.72617,2.203236,2.732169
I02.png,I02_14_04.png,14,4,0.8690000000000001,2.33,0.05222109,0.22241671,13.57466,5.6644878387,2.7133,2.008943,2.19199,2.674803,3.273108
I02.png,I02_14_05.png,14,5,0.73,2.0,0.10535087,0.28873642,22.439957,7.5838871002,3.852149,3.05597,3.233053,3.751043,4.57235
I02.png,I02_15_01.png,15,1,0.883,3.57,0.08269739999999999,0.16085221,10.782705,8.4958162308,4.119608,3.364871,3.528977,4.015746,4.814102
I02.png,I02_15_02.png,15,2,0.716,2.77,0.17531646,0.24514153,14.665901000000002,11.8549966812,5.864009,4.821761,5.058535,5.736035,6.797458
I02.png,I02_15_03.png,15,3,0.795,2.03,0.23608598,0.28244790000000003,17.21423,14.2858695984,7.440654,6.181296,6.497279,7.331068,8.493614
I02.png,I02_15_04.png,15,4,0.563,1.5,0.35960875,0.34429832,20.973413,17.7961120605,10.087129,8.303719,8.775889,9.962209,11.523288
I02.png,I02_15_05.png,15,5,0.6709999999999999,1.5,0.45959106,0.38781294,25.243263,19.4158401489,10.698112,8.965946,9.421572,10.575975,12.096791
I02.png,I02_16_01.png,16,1,0.841,4.4,0.00428615,0.00936347,5.3631400000000005,9.615319252,7.357093,6.753187,6.954807,7.344252,7.772219
I02.png,I02_16_02.png,16,2,0.5539999999999999,4.4,0.01658135,0.02835362,10.601589,18.7618408203,14.334291,13.211729,13.587274,14.310819,15.104781
I02.png,I02_16_03.png,16,3,0.716,3.77,0.0655039,0.08258026,20.331451,35.5243225098,27.266256,25.298018,25.952908,27.224073,28.621788
I02.png,I02_16_04.png,16,4,0.907,2.9,0.22072399,0.195844,37.193356,56.6309432983,44.203717,41.73856,42.465606,44.074461,46.071086
I02.png,I02_16_05.png,16,5,0.7340000000000001,1.83,0.48410502,0.34036029,61.939716,79.3212356567,60.834784,57.141083,58.247794,60.635013,63.621544
I02.png,I02_17_01.png,17,1,0.5,4.5,0.00117216,0.00297825,2.865513,5.0125641823,3.778188,3.457782,3.563786,3.770442,4.000337
I02.png,I02_17_02.png,17,2,0.547,4.63,0.00491523,0.01163081,5.838647,10.2384252548,7.779258,7.091841,7.318209,7.762475,8.25709
I02.png,I02_17_03.png,17,3,0.596,4.33,0.02156009,0.05080729,11.699952,20.7442932129,15.685353,14.244716,14.716004,15.648333,16.691723
I02.png,I02_17_04.png,17,4,0.795,3.63,0.11340664,0.24136982,24.293436,42.745880127,32.071989,28.8247,29.871237,31.983136,34.361592
I02.png,I02_17_05.png,17,5,0.79,1.9,0.67494527,0.62532612,72.093719,113.5522384644,61.567487,54.894933,56.69761,60.823331,67.181519
I02.png,I02_18_01.png,18,1,0.67,4.13,0.0319602,0.05101153,18.624092,18.1579818726,12.524101,11.676305,11.949126,12.505719,13.117457
I02.png,I02_18_02.png,18,2,0.547,4.63,0.00666114,0.01746587,8.664147999999999,11.9230680466,6.52979,6.000953,6.155708,6.477368,6.956293
I02.png,I02_18_03.png,18,3,0.442,4.73,1.93e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I02.png,I02_18_04.png,18,4,0.537,4.33,0.01438368,0.09366868,9.899238,16.0150108337,11.456216,10.142997,10.621675,11.449342,12.29763
I02.png,I02_18_05.png,18,5,0.605,4.03,0.06251583,0.2407896,20.797129,29.851272583,20.911086,18.604159,19.404196,20.842984,22.486078
I02.png,I02_19_01.png,19,1,0.778,4.17,0.01134,0.03396285,7.348897,11.6980571747,8.566885,6.848057,7.507176,8.635913,9.557567
I02.png,I02_19_02.png,19,2,0.73,4.0,0.02060665,0.0473971,7.965567,12.9328804016,9.348042,7.528039,8.224942,9.417716,10.401467
I02.png,I02_19_03.png,19,3,0.955,3.23,0.07061937,0.09812653,10.134571,14.5515785217,9.992533,7.832457,8.58103,10.044156,11.352414
I02.png,I02_19_04.png,19,4,0.496,1.57,0.25211463,0.2699033,18.432985,28.4030036926,20.70044,17.32082,18.575819,20.78376,22.741742
I02.png,I02_19_05.png,19,5,0.458,1.3,0.46852557,0.37790368,23.517523,18.8618049622,8.724609,7.618741,7.886515,8.564716,9.722594
I02.png,I02_20_01.png,20,1,0.6709999999999999,4.5,0.03977977,0.03691801,33.899467,28.8752403259,7.670559,1.74318,3.139155,7.027801,12.844721
I02.png,I02_20_02.png,20,2,0.618,4.47,0.08356346,0.06009307,41.992901,34.3653831482,9.705555,2.775857,4.515316,9.087291,15.514059
I02.png,I02_20_03.png,20,3,0.7120000000000001,4.4,0.11972517,0.07322988,37.952438,27.4750919342,7.91827,2.778854,4.136114,7.371292,12.247404
I02.png,I02_20_04.png,20,4,0.898,3.83,0.16935034,0.10136739,47.465904,39.5056381226,11.349792,3.790791,5.625179,10.493008,17.931188
I02.png,I02_20_05.png,20,5,0.841,4.4,0.21307159,0.09582122,52.659485,38.3095779419,11.966914,4.403418,6.2973,11.231405,18.372038
I02.png,I02_21_01.png,21,1,1.046,4.2,0.19273071,0.25523918,19.405018,13.2521181107,5.106084,3.805508,4.104109,4.881687,6.332454
I02.png,I02_21_02.png,21,2,0.955,3.23,0.20340127,0.25129276,18.863632,13.1371269226,5.618681,4.151222,4.464242,5.355065,7.036735
I02.png,I02_21_03.png,21,3,1.118,3.13,0.17398883,0.21236219,19.649443,12.9202766418,5.324723,3.98029,4.256594,5.058201,6.659375
I02.png,I02_21_04.png,21,4,1.011,2.67,0.23703215,0.2737602,24.667906,14.9703559875,5.865969,4.445285,4.741982,5.580708,7.275216
I02.png,I02_21_05.png,21,5,0.547,1.37,0.64957652,0.40191142,45.15929000000001,31.9402675629,12.384647,9.192889,9.943689,11.891724,15.318529
I02.png,I02_22_01.png,22,1,0.442,4.73,0.0056147,0.03420186,5.927969,5.8256645203,4.22597,3.992105,4.058154,4.210738,4.409019
I02.png,I02_22_02.png,22,2,0.879,4.26,0.00924933,0.04924048,8.858912,7.8368778229,5.256869,4.950905,5.036944,5.236381,5.497282
I02.png,I02_22_03.png,22,3,0.841,4.4,0.01532353,0.06670085,11.81351,9.0303106308,6.371371,5.978162,6.086938,6.342391,6.684785
I02.png,I02_22_04.png,22,4,0.929,3.93,0.02712535,0.08868238,17.417458,11.4961023331,8.007159,7.44707,7.59789,7.961114,8.462474
I02.png,I02_22_05.png,22,5,1.013,3.2,0.04693339,0.11895196,16.7089,15.5246648788,10.837614,10.131143,10.334544,10.796243,11.382057
I02.png,I02_23_01.png,23,1,0.907,2.1,0.03089706,0.05315862,75.556793,108.9083404541,30.930534,5.433926,11.922832,29.605265,51.263506
I02.png,I02_23_02.png,23,2,1.038,2.7,0.06753354,0.07241387,54.318226,112.9238739014,36.140343,7.880103,15.5039,34.855556,58.061573
I02.png,I02_23_03.png,23,3,0.998,2.27,0.07989359,0.06937446,83.31534599999998,109.5447463989,34.510308,8.417784,15.710405,33.650813,54.169705
I02.png,I02_23_04.png,23,4,0.748,2.2,0.10883475,0.08377742,83.298416,124.5704956055,40.862039,10.91115,19.650191,40.120435,62.815491
I02.png,I02_23_05.png,23,5,0.772,2.07,0.13727395,0.09804995,80.426056,136.5982055664,48.074685,13.31947,23.501737,47.28403,73.438289
I02.png,I02_24_01.png,24,1,0.964,3.07,0.11112893,0.10168497,19.042601,14.440738678,7.666925,6.044022,6.506423,7.604297,8.890054
I02.png,I02_24_02.png,24,2,0.68,1.93,0.27240838,0.21060239,30.585825,24.1606521606,14.051358,11.176642,12.036133,13.980828,16.137111
I02.png,I02_24_03.png,24,3,0.618,1.47,0.41211508,0.29745983,42.433094,32.4162940979,19.147599,15.32391,16.483622,19.059411,21.899765
I02.png,I02_24_04.png,24,4,0.423,1.23,0.69936564,0.4669596,63.266964,49.0377883911,29.539412,23.720197,25.510827,29.434577,33.672832
I02.png,I02_24_05.png,24,5,0.476,1.2,0.99818349,0.62129757,101.201828,64.2916107178,39.723579,31.899984,34.305975,39.584219,45.280544
I02.png,I02_25_01.png,25,1,0.795,3.37,0.12161102,0.26818157,19.674063,29.7254047394,17.895087,14.332991,15.404477,17.757001,20.523784
I02.png,I02_25_02.png,25,2,0.936,3.7,0.05769434,0.14973287,12.84533,22.0465946198,13.214188,10.546805,11.367812,13.132812,15.141941
I02.png,I02_25_03.png,25,3,0.512,4.27,0.01943927,0.05128591,7.442585,13.1780605316,7.868793,6.271257,6.769221,7.825238,9.011918
I02.png,I02_25_04.png,25,4,0.746,4.1,0.02141342,0.03112035,7.517785000000001,13.5621261597,8.292462,6.646001,7.184928,8.273455,9.419004
I02.png,I02_25_05.png,25,5,0.6990000000000001,3.33,0.09799461,0.09759956,14.919548,26.5748748779,16.597079,13.422354,14.466641,16.576776,18.74782
I03.png,I03_01_01.png,1,1,0.458,4.7,9.482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I03.png,I03_01_02.png,1,2,0.482,4.63,0.00307412,0.00707543,2.726784,1.9585193396,0.812619,0.586661,0.646903,0.787019,1.003936
I03.png,I03_01_03.png,1,3,0.856,3.0,0.03070622,0.05890387,8.229951,6.5073308945,2.812851,2.20558,2.388175,2.76143,3.288948
I03.png,I03_01_04.png,1,4,0.637,1.83,0.12469784,0.1565611,24.981747,18.6861858368,8.045967,6.060775,6.622967,7.84779,9.667145
I03.png,I03_01_05.png,1,5,0.373,1.17,0.56267868,0.33398326,131.418152,79.6339035034,32.168653,21.510951,24.215715,30.971349,41.318895
I03.png,I03_02_01.png,2,1,0.836,4.03,0.01027046,0.02428479,4.815763,4.0082640648,1.543426,1.143679,1.252354,1.494215,1.883708
I03.png,I03_02_02.png,2,2,0.9,2.7,0.0442806,0.08337396,11.147491,8.3240737915,3.547482,2.755703,2.987767,3.471075,4.183603
I03.png,I03_02_03.png,2,3,0.64,1.7,0.17984105,0.20213667,35.80527100000001,32.2986297607,11.380573,7.881329,8.733932,10.828788,14.578999
I03.png,I03_02_04.png,2,4,0.562,1.47,0.36940026,0.28749250000000004,81.971001,56.4708404541,22.016902,14.333411,16.18782,20.967938,28.894949
I03.png,I03_02_05.png,2,5,0.496,1.23,0.60063401,0.35492608,121.206139,83.5926132202,30.746141,20.076823,22.687979,29.343704,40.20674
I03.png,I03_03_01.png,3,1,0.49,4.6,9.482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I03.png,I03_03_02.png,3,2,0.706,4.37,0.0066388,0.01558545,4.039265,3.1823191643,1.256553,0.890899,0.984638,1.206506,1.578514
I03.png,I03_03_03.png,3,3,0.8140000000000001,2.93,0.02891898,0.0560939,9.057411,8.40533638,2.945653,2.045846,2.277164,2.818371,3.741423
I03.png,I03_03_04.png,3,4,0.716,2.23,0.07571333,0.10446953,20.314039,18.7778224945,5.879159,3.817567,4.303912,5.538134,7.795431
I03.png,I03_03_05.png,3,5,0.605,1.63,0.2041477,0.19147723,67.13793199999999,46.6835174561,14.922563,7.88674,9.132458,13.385494,22.249736
I03.png,I03_04_01.png,4,1,0.49,4.6,0.01682397,0.01917687,5.321626,6.8386583328,2.653886,1.622121,1.877661,2.550035,3.533962
I03.png,I03_04_02.png,4,2,0.978,2.9,0.13414056,0.09093471,43.111515,72.5715789795,26.022079,15.415327,17.322885,24.378527,36.364826
I03.png,I03_04_03.png,4,3,0.718,1.53,0.38831486,0.19185386,63.896469,121.3651275635,49.059758,28.072157,32.024956,46.521579,68.632738
I03.png,I03_04_04.png,4,4,0.6,1.2,0.58554866,0.23024320000000004,80.585815,124.5415115356,63.370332,37.563764,44.648068,63.553716,81.909212
I03.png,I03_04_05.png,4,5,0.3,1.1,0.71531872,0.26014007,106.865974,143.7537841797,69.873057,44.710594,52.188998,70.245263,87.184912
I03.png,I03_05_01.png,5,1,0.413,4.78,0.02164338,0.04154125,16.144289,10.8011732101,3.334386,1.769853,2.166838,3.140592,4.695729
I03.png,I03_05_02.png,5,2,0.785,2.65,0.10590275,0.09615928,33.8424,33.181892395,9.355352,4.492941,5.5637,8.445706,14.056649
I03.png,I03_05_03.png,5,3,0.6829999999999999,2.0,0.20575919,0.1286206,56.07729000000001,39.0839996338,13.358462,6.783739,8.369167,12.536501,19.169718
I03.png,I03_05_04.png,5,4,0.718,1.87,0.23657265,0.13825515,56.948639,45.3485527039,14.884468,7.742531,9.517632,14.007746,21.128026
I03.png,I03_05_05.png,5,5,0.989,2.23,0.25269849,0.14189201,43.429123,42.0288391113,15.032146,8.257126,10.089873,14.428127,20.578438
I03.png,I03_06_01.png,6,1,0.856,4.0,0.02461918,0.14139649,9.103835,9.8230209351,3.786589,2.346661,2.570079,3.483564,5.306125
I03.png,I03_06_02.png,6,2,1.013,3.8,0.02824398,0.13835379999999994,11.493744,9.8325366974,4.038054,2.645115,2.918452,3.820929,5.374781
I03.png,I03_06_03.png,6,3,1.011,3.33,0.03595894,0.15412544,11.622658,11.896697998,4.426064,2.712444,2.982741,4.104526,6.190924
I03.png,I03_06_04.png,6,4,0.934,2.83,0.06142313,0.18232682,15.604656,16.9229221344,7.115181,4.337517,5.000105,6.856617,9.488821
I03.png,I03_06_05.png,6,5,0.667,1.77,0.11786959,0.24714297,26.611664,26.6731071472,10.314063,6.02241,6.949516,9.915093,14.077582
I03.png,I03_07_01.png,7,1,1.08,2.37,0.19263072,0.10442616,71.963676,97.9580535889,46.990948,23.544882,30.231865,46.706743,64.034236
I03.png,I03_07_02.png,7,2,0.83,1.67,0.39701704,0.17432947,91.435966,128.4909667969,61.776035,31.372353,39.913347,61.366233,84.048524
I03.png,I03_07_03.png,7,3,0.5589999999999999,1.43,0.53982872,0.21486715,101.082481,142.2079467773,68.15104,34.898528,44.135048,67.633754,92.684319
I03.png,I03_07_04.png,7,4,0.67,1.53,0.71379955,0.25672724,110.919868,155.7243652344,74.630962,38.297123,48.348603,74.075907,101.468375
I03.png,I03_07_05.png,7,5,0.618,1.47,1.65381323,0.3759675,121.41936499999998,159.6651916504,76.72604,41.745222,50.602264,75.874024,103.701831
I03.png,I03_08_01.png,8,1,0.562,4.53,9.482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I03.png,I03_08_02.png,8,2,1.024,3.13,0.04316353,0.0385704,25.783321,28.7415790558,15.406731,10.911755,12.08789,15.258833,18.873469
I03.png,I03_08_03.png,8,3,0.957,2.47,0.10462405,0.09259743,44.42477,80.3919219971,28.522233,15.811088,18.341756,26.810933,40.41401
I03.png,I03_08_04.png,8,4,0.547,1.37,0.21205292,0.17282787,58.522499,112.7096557617,43.175102,26.73905,29.957544,40.808176,58.759584
I03.png,I03_08_05.png,8,5,0.496,1.23,0.30955727,0.22556764,81.39872700000002,114.1001281738,68.832227,42.377199,50.694708,69.706686,86.095287
I03.png,I03_09_01.png,9,1,0.757,4.4,0.01096859,0.03743154,5.041656,4.8046197891,1.810985,1.338489,1.428569,1.716056,2.28833
I03.png,I03_09_02.png,9,2,0.987,3.6,0.03336157,0.07513055,8.840478,9.8792314529,3.310761,2.512639,2.657236,3.118631,4.156416
I03.png,I03_09_03.png,9,3,0.978,3.1,0.05008273,0.09842936,13.937964,12.8205757141,4.236707,3.143757,3.325672,3.924537,5.459912
I03.png,I03_09_04.png,9,4,0.616,1.77,0.16513548,0.19590975,29.398783,27.434337616,9.525039,6.799228,7.307588,8.860323,12.407206
I03.png,I03_09_05.png,9,5,0.3,1.1,0.47460922,0.32149561,82.95184300000003,66.1317214966,21.580843,14.201528,15.626915,20.06559,29.050025
I03.png,I03_10_01.png,10,1,0.67,4.47,0.01561147,0.05345552,4.593412,4.121049881,1.713304,1.433389,1.483307,1.64332,2.013286
I03.png,I03_10_02.png,10,2,0.898,4.17,0.01832967,0.05797953,4.997182,4.865041256,1.868465,1.558982,1.609364,1.77264,2.223393
I03.png,I03_10_03.png,10,3,1.005,3.7,0.02755844,0.07410588,6.375369999999998,5.5158429146,2.675285,2.118635,2.230405,2.605711,3.189739
I03.png,I03_10_04.png,10,4,0.667,2.23,0.10441164,0.15602955,17.194145000000002,17.1179656982,6.400773,4.909225,5.207089,6.146221,7.84901
I03.png,I03_10_05.png,10,5,0.718,1.53,0.20466289,0.21987914,22.789551,20.0438652039,11.675895,8.058381,8.951617,11.612916,14.463153
I03.png,I03_11_01.png,11,1,0.836,3.97,0.01591923,0.13552768,7.972942999999999,3.633327961,1.693834,1.371716,1.457115,1.670145,1.954241
I03.png,I03_11_02.png,11,2,0.757,3.6,0.02998832,0.1957053,10.259985,4.004693985,2.140831,1.801007,1.888295,2.112233,2.421965
I03.png,I03_11_03.png,11,3,0.8540000000000001,3.27,0.04280676,0.23378408,13.333762,4.8674488068,2.462023,2.12066,2.206023,2.429618,2.750429
I03.png,I03_11_04.png,11,4,0.929,2.93,0.06552503,0.2884494,16.563515,5.4763755798,3.006396,2.626727,2.718937,2.967542,3.332709
I03.png,I03_11_05.png,11,5,0.847,2.5,0.11379788,0.3641466,22.741316,7.3877830505,4.124802,3.635294,3.747642,4.063732,4.563032
I03.png,I03_12_01.png,12,1,0.496,4.57,0.00426351,0.05136142,4.536829,2.3454546928,1.099359,0.824229,0.902886,1.087502,1.30769
I03.png,I03_12_02.png,12,2,0.763,3.87,0.01965773,0.15147177,8.742073,3.8206760883,1.948066,1.579543,1.6794,1.926687,2.238112
I03.png,I03_12_03.png,12,3,0.7340000000000001,3.17,0.03653215,0.21497797,12.132566,4.6519284248,2.532653,2.095228,2.209363,2.504255,2.884342
I03.png,I03_12_04.png,12,4,0.907,2.9,0.06596431,0.28496448,17.452935999999998,5.9995875359,3.331735,2.805463,2.936043,3.292237,3.766924
I03.png,I03_12_05.png,12,5,0.917,2.6,0.09176252,0.3277893,22.631186,7.0252885818,4.068771,3.404338,3.564416,4.0172,4.624698
I03.png,I03_13_01.png,13,1,0.611,4.4,0.00648396,0.02272178,9.606082,7.273812294,2.118541,0.662102,1.027987,1.991055,3.336581
I03.png,I03_13_02.png,13,2,0.989,3.57,0.02989044,0.07033044,16.309616000000002,9.7844753265,3.118302,1.533273,1.924229,2.933985,4.496691
I03.png,I03_13_03.png,13,3,0.778,2.83,0.05268628,0.12143302,18.757904,12.0485267639,3.79427,2.205545,2.56408,3.565129,5.253601
I03.png,I03_13_04.png,13,4,0.823,2.3,0.08477488,0.1802699,20.543037,13.1758766174,4.738445,3.018133,3.371768,4.462672,6.380893
I03.png,I03_13_05.png,13,5,0.6629999999999999,2.4,0.11078771,0.23248813,19.7663,12.76653862,5.148119,3.593345,3.918618,4.914487,6.61125
I03.png,I03_14_01.png,14,1,0.5539999999999999,4.4,0.00660144,0.08051269,5.304824,2.6655845642,1.325948,0.989973,1.093161,1.318602,1.566081
I03.png,I03_14_02.png,14,2,0.992,3.5,0.02949329,0.20647611,10.796557,4.597366333,2.404671,1.889831,2.040576,2.389921,2.783517
I03.png,I03_14_03.png,14,3,0.948,3.03,0.05369427,0.27309863,16.147579,5.6208200455,3.155952,2.496879,2.686872,3.139611,3.641372
I03.png,I03_14_04.png,14,4,0.67,2.53,0.09338939,0.34555649,21.386103,7.433637619,4.257205,3.306627,3.57778,4.2438,4.950034
I03.png,I03_14_05.png,14,5,0.5820000000000001,2.17,0.18100234,0.45070559,33.408108,11.5281467438,6.646989,4.986555,5.469194,6.648406,7.823367
I03.png,I03_15_01.png,15,1,0.763,4.13,0.03381921,0.07772021,11.319239,8.5931463242,4.298937,3.961176,4.042906,4.255915,4.597991
I03.png,I03_15_02.png,15,2,1.038,3.3,0.07463101,0.12624276,16.002708,11.1744060516,5.860505,5.261368,5.40931,5.7947,6.377505
I03.png,I03_15_03.png,15,3,0.8059999999999999,2.53,0.10487936,0.1615756,22.640448000000006,12.2277231216,5.851297,5.179129,5.310823,5.6973,6.54577
I03.png,I03_15_04.png,15,4,0.597,1.9,0.19396042,0.25643257,38.306717,14.818239212,7.33088,6.51451,6.678446,7.164236,8.149958
I03.png,I03_15_05.png,15,5,0.5589999999999999,1.43,0.26982355,0.33518097,34.7215,17.7572307587,8.863289,7.771091,7.980243,8.617971,9.991654
I03.png,I03_16_01.png,16,1,0.482,4.37,0.00321485,0.00380192,16.691917,20.2939395905,10.914621,7.931173,8.443909,10.582056,13.717898
I03.png,I03_16_02.png,16,2,0.512,4.27,0.01295467,0.01270503,35.378162,40.6498146057,21.022445,15.226939,16.088604,20.101999,26.876733
I03.png,I03_16_03.png,16,3,0.991,2.87,0.05468278,0.04394061,57.975563,79.8038711548,41.548654,29.516489,31.437195,39.953288,53.25548
I03.png,I03_16_04.png,16,4,0.9,2.3,0.22440336,0.15027347,93.141869,134.9652404785,78.728328,51.832116,57.86085,78.274257,100.049876
I03.png,I03_16_05.png,16,5,0.5539999999999999,1.4,0.61878136,0.30650681,105.811302,151.3394165039,90.590853,64.601987,70.474509,89.62771,111.670341
I03.png,I03_17_01.png,17,1,0.5,4.5,0.000933,0.00167506,8.749056,11.0960273743,5.621833,3.977096,4.219943,5.373037,7.272521
I03.png,I03_17_02.png,17,2,0.547,4.63,0.00335342,0.00548938,15.859924,20.5648174286,10.619764,7.971914,8.328352,10.078322,13.452617
I03.png,I03_17_03.png,17,3,0.49,4.4,0.01326764,0.0203405,32.076206,42.7021865845,21.790202,16.1761,16.929075,20.677396,27.764134
I03.png,I03_17_04.png,17,4,0.745,3.67,0.05631497,0.0847456,62.986687,86.4910964966,43.387703,33.036379,34.319646,40.91101,54.932455
I03.png,I03_17_05.png,17,5,1.086,2.77,0.26761907,0.30752806,118.358139,165.9837341309,82.691698,64.10007,66.217899,77.534912,104.322281
I03.png,I03_18_01.png,18,1,0.716,4.23,0.01872979,0.02056279,38.17944,47.3950653076,24.070278,16.801726,17.872788,23.053502,31.284545
I03.png,I03_18_02.png,18,2,0.442,4.73,0.00464362,0.00720882,19.038786,23.0222873688,11.865993,8.512463,8.993602,11.346202,15.258174
I03.png,I03_18_03.png,18,3,0.619,4.5,9.482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I03.png,I03_18_04.png,18,4,0.499,4.47,0.0054822,0.02224117,11.745768,15.105506897,8.839118,7.364834,7.694942,8.640043,10.18237
I03.png,I03_18_05.png,18,5,0.653,4.2,0.0206988,0.054839699999999984,23.3235,30.8401947021,17.675171,14.689895,15.301232,17.169643,20.554639
I03.png,I03_19_01.png,19,1,0.7340000000000001,4.17,0.00915401,0.01002812,8.370495,11.8392543793,5.95028,3.902004,4.328385,5.758162,7.764292
I03.png,I03_19_02.png,19,2,0.6990000000000001,3.33,0.02919907,0.02906133,13.545546,17.9078807831,9.23908,6.041485,6.775073,9.017592,11.924575
